SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,-1950000,-75000,2001,11.67,9.76,16.48,15.61,28.96,31.1,32.46,34.51,31.04,26.17,16.48,9.63,0.67,0.15,4.18,3.15,12.78,13.91,16.48,17.17,14.67,11.07,4.92,0.45,143.52,169.46001,78.19,102.82,0.77,0,6.67,0,2.85,23.68,133.72,211.14999
USA,-1950000,-75000,2002,11.22,15.65,14.46,18.29,23.56,30.37,34.89,33.01,30.33,22.78,18.21,10.88,-0.15,2.97,2.13,5.5,8.22,13.77,18.22,16.14,13.87,8.13,5.49,1.22,61.77,38.26,93.99,37.6,33.88,1.86,0.02,0,2.68,2.53,139.14999,214.96001
USA,-1950000,-75000,2003,17.14,12.29,15.91,13.59,22.61,30.33,35.45,32.66,32.84,27.79,13.37,11.02,4.48,1.21,3.39,2.51,8.75,14.07,18.48,16.67,15.89,11.59,2.05,1.7,18.53,85,68.46,153.16,43.24,0.01,3.84,11.67,0.71,1.37,52.85,199.27
USA,-1950000,-75000,2004,11.78,10.31,20.53,20.82,24.98,30.23,34.12,33.47,29.95,20.19,13.71,13.01,0.48,0.77,6.68,6.45,8.96,13.61,17.45,16.67,12.92,7.42,2.08,2,65.42,185.47,32.38,11.37,11.41,1.07,0.14,0,3.34,170,50.63,156.24001
USA,-1950000,-75000,2005,11.93,13.23,15.38,16.52,21.97,26.55,35.42,33.9,27.96,22.55,18.3,13.24,2.21,2.89,3.42,3.19,8.38,10.89,18.68,17.44,11.41,8.08,5.61,3.29,267.94,154.56,182.53,39.12,96.73,2.9,0.18,4.94,9.63,17.36,21.34,154.64999
USA,-1950000,-75000,2006,12.29,15.2,10.06,15.44,24.8,31.05,35.83,32.96,30.65,21.91,16.75,12.14,1.18,2.33,-0.71,4.37,10.04,15.01,18.98,15.52,13.38,7.58,4.48,1.59,204.33,84.52,214.25,216.47,15.43,0.57,2.92,0,0.03,14.41,23.34,103.02
USA,-1950000,-75000,2007,11.78,12.57,18.8,18.79,25.79,30.88,34.39,34.05,27.5,22.14,19.39,9.81,-0.62,1.93,4.6,5.34,10.18,13.59,17.64,17.18,12.04,7.51,5.68,-0.45,27.74,148.28999,32.93,24.84,7.3,0,0.42,3.12,5.35,19.38,4.18,106.1
USA,-1950000,-75000,2008,9.7,12.69,16.22,19.71,23.57,30.8,34.32,34.59,31.76,24.47,17.78,10.97,-0.17,1.29,2.88,4.1,8.97,13.78,18,17.72,14.86,9.31,5.91,0.02,231.39999,154.92,14.76,1.73,20.82,0.05,1.5,0,0.34,13.25,65.08,94.66
USA,-1950000,-75000,2009,14.2,11.67,14.72,18.3,27.04,26.89,35.38,33.24,32.29,20.85,17.34,10.78,2.85,1.23,2.12,4.04,11.9,12.28,18.31,16.25,15.45,6.84,4.09,0.51,82.43,146.16,71.43,28.2,19.85,14.03,0.11,1.85,0.82,121.79,9.42,140.52
USA,-1950000,-75000,2010,12.77,11.77,14.79,14.79,19.6,29,34.11,32.5,30.91,21.83,14.47,11.7,2.29,1.85,2.11,2.37,5.3,12.89,17.22,15.36,13.5,9.27,2.92,2.49,152.89999,136.52,76.42,110.52,20.81,0.03,0.07,0.08,0.03,83.16,81.07,336.06
USA,-1950000,-75000,2011,13.7,11.7,13.44,17.5,20.09,26.03,32.05,33.39,31.94,23.49,14.98,13.6,1.75,-0.1,1.99,3.91,5.71,11.09,16.1,16.31,15.33,9.25,2.88,0.55,67.66,139.82001,261.20001,28.48,45.08,31.03,1.88,0.52,5.01,48.1,27.61,1.32
USA,-1950000,-75000,2012,15.48,13.24,14.97,18.46,25.48,29.5,33.53,35.8,32.76,23.69,17.18,9.9,2.53,1.42,2.13,5.07,9.33,12.49,16.59,19.11,16.34,9.78,5.44,1.19,99.64,30.95,121.42,86.79,3.25,2.75,0.57,1.11,0.18,24.24,86.98,225.64999
