SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,25000,870000,2000,-8,-1.1,6.52,10.65,19.3,20.9,25.5,25.4,18.96,13.44,0.16,-13.14,-19.12,-12.63,-4.64,-1.87,5.41,9.22,13.51,12.18,5.9,2.1,-6.71,-23.04,5.56,19.31,34.62,32,66.77,151.63,74.75,84.32,58.51,61.07,82.91,18.21
USA,25000,870000,2001,-4.88,-9.81,0.16,9.94,19.34,23.28,26.74,26.97,19.61,10.98,8.17,-2.94,-15.03,-22.17,-10.48,0.04,6.56,11.18,13.85,13.13,7.09,0.49,-1.69,-11.13,6.08,15.24,3.18,72.68,91.16,73.05,79.79,80.86,57.51,75.33,40.96,6.83
USA,25000,870000,2002,-4.97,-0.26,-2.97,8.37,15.27,24.54,26.93,24.03,20.82,5.42,0.61,-3.12,-14.57,-11.91,-13.72,-2.52,1.35,12.28,15.03,12.48,8.96,-2.08,-8.63,-11.77,3.26,4.07,15.63,41.53,54.06,187.75999,121.42,116.93,43.65,36.46,6.22,10.97
USA,25000,870000,2003,-9.46,-8.6,1,12.47,18.65,22.92,25.57,27.38,19.07,13.43,-0.95,-3.46,-19.18,-21.18,-11.88,-1.14,4.97,10.75,13.07,13.9,7.06,1.9,-9.42,-12.58,5.94,3.69,14.77,26.54,74.67,138.42,64.21,31.42,46.99,26.98,13.02,9.77
USA,25000,870000,2004,-12.44,-4.58,2.44,11.99,15.05,20.76,24.01,21.06,21.18,11.7,4.57,-5.31,-23.55,-15.61,-8.47,-1.81,3.19,8.18,12.13,8.05,9.93,2.37,-4.69,-15.15,14.58,9.5,23.32,9.13,125.97,30.93,102.3,60.24,153.34,106.95,9.37,29.07
USA,25000,870000,2005,-10.46,-3.37,1.3,14.38,15.99,23.51,26.51,24.31,21.64,13.38,2.98,-5.74,-21.88,-14.69,-11,1.35,5.18,13.22,14.01,11.55,9.13,2.44,-5.65,-12.65,38.91,12.52,6.86,21.62,95.06,154.78,40.57,95.95,58.43,53.98,71.47,24.75
USA,25000,870000,2006,-1.52,-7.28,1.49,15.54,18.64,24.19,29.37,25.91,19.22,9.69,3.57,-1.19,-9.74,-20.38,-7.33,1.81,6.97,10.93,14.65,11.69,7.11,-0.61,-6.38,-10.3,6.94,18.87,34.26,38.41,71.52,45.42,43.54,62.21,86.39,39.76,8.82,21
USA,25000,870000,2007,-6.18,-10.15,3.59,10.14,20.24,24.53,27.09,24.02,20.19,13.23,2.01,-8.03,-15.94,-20.62,-6.97,-2.35,6.89,12.86,14.34,11.45,7.57,3.31,-6.39,-17.51,4.09,23.52,44.12,53.91,93.68,131.67,73.19,40.45,76.89,92.79,6.73,18.46
USA,25000,870000,2008,-9.16,-8.24,-0.91,8.8,16.81,21.63,25.24,25.44,19.58,11.78,2.22,-10.41,-20.76,-20.75,-11.79,-3.14,2.58,9.61,12.47,11.71,7.73,1.68,-5.76,-22.01,2.49,7.95,11.2,58.42,44.82,130.86,68.73,48.85,101.18,123.82,24.27,37.69
USA,25000,870000,2009,-12.1,-6.08,-0.24,9.19,16.92,21.78,22.94,22.79,22.86,6.39,6.71,-8.81,-25.22,-17.81,-10.91,-1.11,3.09,9.27,10.63,10.76,10.42,0.1,-2.51,-16.16,9.77,30.14,71.1,27.49,41.81,89.49,63.03,74.3,34.17,102.45,17.7,29.19
