SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,1375000,140000,2015,-1.66,-3.76,5.45,14.55,22.2,22.58,24.88,24.31,22.83,14.36,11.82,9.19,-9.95,-14.7,-6.16,2.59,9.49,13.37,14.39,12.47,11.79,3.49,1,0.32,65.85,47.58,108.78,117.81,85.2,250.44,109.04,48.92,98.37,84.47,49.88,105.62
USA,1375000,140000,2016,-0.71,2.44,11.27,14.33,17.86,23.88,26.5,26.82,23.62,16.5,10.47,2.2,-10.47,-6.74,-0.46,1.12,7.55,12.75,15.61,15.98,11.89,5.34,-0.27,-5.57,75.3,68.49,48.8,61.99,126.84,112,93.35,105.51,91.39,105.58,29.48,123.75
USA,1375000,140000,2017,2.85,7.4,6.14,17.28,18.02,23.4,25.27,23.24,21.39,17.76,7.91,0.92,-4.76,-3.16,-4.31,5.25,7.46,12.35,15.15,12.52,10.36,6.5,-1.72,-7.35,119.67,63.67,123.14,122.52,180.50999,132.22,189.55,93.88,53.99,140.25999,79.64,50.06
USA,1375000,140000,2018,-0.96,6.19,3.33,10.73,23.02,22.64,25.44,24.7,21.82,14.66,4.75,2.92,-10.77,-4.25,-5.85,-0.24,11.4,12.83,14.54,15.67,14.24,5.79,-1.9,-4.22,65.76,186.42,83.65,125.61,150.53,195.3,138.59,141.49001,299.60001,119.34,122.69,112.49
USA,1375000,140000,2019,-0.24,3.51,5.69,14.94,20.62,22.73,26.25,24.59,23.4,16.49,6.37,3.76,-8.54,-5.96,-4.8,3.72,10.15,12.18,15.62,13.55,11.31,5.49,-3.23,-4.56,99.39,126.18,61.97,107.78,174.36,128.19,134.66,100.93,50.7,116.77,48.74,112.01
USA,1375000,265000,1997,-1.41,3.26,6.14,11.54,16.01,23.47,24.71,22.85,19.28,14.68,4.46,1.33,-10.38,-6.41,-4.13,-1.13,2.71,11,12.52,11.66,8.42,2.92,-2.11,-5.22,66.7,66.46,117.03,49.15,102.34,107.51,72.05,120.82,94.57,32.44,157.89999,65.94
USA,1375000,265000,1998,2.94,4.62,6.93,14.62,21.76,21.94,25.02,25.64,22.78,14.99,8.17,5.02,-3.87,-3.71,-2.72,1.55,9.14,11.39,12.57,13.3,9.66,4.26,-1.02,-4.59,112.35,64.71,82.91,147.64,94.64,118.65,69.11,83.36,59.87,75.95,30.6,58.77
USA,1375000,265000,1999,-0.02,2.87,4.43,14.14,21.47,24.29,27.51,24.29,21.33,14.38,10.74,2.23,-9.53,-6.9,-6.89,1.53,6.65,11.42,14.97,12.05,9.27,2.2,0.14,-6.29,161.72,46.88,78.59,117.65,66.95,71.66,78.58,91.03,114.23,46.58,108.88,61.51
USA,1375000,265000,2000,-0.58,3.39,10.01,12.96,20.51,23.44,23.32,23.25,20.23,15.98,5.54,-3.37,-9.96,-6.89,-2.33,0.99,7.6,12.59,11.62,12.41,8.26,3.49,-2.38,-11.95,55.16,73.36,68.87,134.94,103.09,139.88,62.9,92.44,103.31,75.84,52.96,65.1
USA,1375000,265000,2001,-1.27,2.31,2.99,14.88,20.06,23.41,24.39,26.7,20.04,15.31,12.24,4.54,-8.46,-6.62,-6.19,1.48,6.42,11.29,11.53,14.12,7.81,3.66,0.51,-3.68,43.29,39.29,99.5,76.65,74.09,98.91,60.65,83.3,92.11,80.04,69.33,78.33
USA,1375000,265000,2002,2.68,4.46,6.94,14.46,17.7,24.41,26.87,26.65,23.07,12.54,5.61,-0.52,-5.06,-6.36,-4.41,1.9,3.93,12.08,14.33,13.69,10.2,3.51,-1.3,-8.39,58.89,55.35,101.42,106.32,172.14,154.02,62.88,68.24,106.55,90.87,82.55,97.48
USA,1375000,265000,2003,-4.82,-2.05,7.62,14.08,17.39,21,24.52,25.43,19.39,13.25,10.38,1.28,-12.29,-11.17,-5.46,0.74,6.47,10.83,12.95,14.34,9.5,1.98,0.5,-6.64,65.16,76.39,65.96,61.4,134.89,114.01,177.99001,142.28,163.50999,81.75,129.71001,102.49
USA,1375000,265000,2004,-4.3,0.81,7.41,13,22.35,21.91,23.55,23.15,21.61,13.9,8.96,1.76,-12.77,-10.52,-3.05,1.7,9.17,10.42,13.87,12.74,10.63,3.68,0.02,-7.01,107.15,66.53,85.25,116.71,160.85001,111.17,195.56,122.09,221.17,59.24,74.23,87.74
USA,1375000,265000,2005,-0.41,2.03,2.75,15.2,17.03,25.13,26.6,26.2,23.01,14.19,9.94,-1.73,-9.57,-8.08,-7.15,0.97,3.62,12.92,14.79,14.41,10.02,5.24,-0.89,-8.66,176.41,74.15,68.62,68.98,56.7,71.09,82.82,98.37,58.62,123.02,131.63,52.39
USA,1375000,265000,2006,4.59,0.86,5.69,16.03,18.97,22.95,25.9,25.25,18.07,12.72,9.56,5.45,-4.09,-7.86,-4.81,1.3,5.88,11.02,15.1,13.78,9.48,2.82,0.21,-3.15,108.82,42.1,50.07,82.33,82.56,153.28999,139.67,128.85001,130.3,163.07001,89.52,60.71
USA,1375000,265000,2007,2.16,-4.85,7.18,10.52,22.35,24.89,24.73,25.35,22.82,18.55,6.83,1.07,-6.57,-13.49,-4.83,0.14,6.18,10.99,11.89,13.98,9.58,7.11,-2.07,-5.93,128.60001,53.01,101.43,106.66,59.71,92.69,80.77,147.53,41.96,65,131.99001,132.28
USA,1375000,265000,2008,0.44,-0.07,4.58,16.22,17.24,24.59,25.57,23.77,21.78,13.72,6.07,1.58,-7.43,-9.41,-5.67,2.25,3.64,12.58,13.67,11.21,9.65,1.96,-2.19,-7.33,56.72,128.62,158.67,61.15,97.46,110.1,96.14,79.79,66.03,68.22,65.89,147.02
