SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,-1950000,1200000,2010,6.96,7.9,8.44,9.21,11.7,14.53,20.31,20.14,16,12.44,5.71,4.52,2.68,1.7,0.49,1.39,3.15,6.24,9.16,9.66,8.54,4.96,0.18,0.16,491.12,219.55,247.02,245.09,203.23,93.27,10.12,46.29,181.94,291.98999,308.06,539.46002
USA,-1950000,1200000,2011,5.3,4.07,6.3,7.18,11.19,14.76,17.33,19.91,19.44,11.24,6.04,5.26,0.18,-2.01,-0.04,-0.72,2.75,6.22,8.38,9.68,9.36,4.16,-0.38,-0.64,340.07001,259.60999,488.54001,232.14,159,45.51,54.27,24.96,124.74,198.82001,363.63,174.62
USA,-1950000,1200000,2012,4.7,6.1,5.75,10.27,13.28,13.78,18.61,20.93,19.72,12.09,7.43,3.46,-1.1,0.17,-1.06,2.03,3.49,5.73,9.36,10.16,7.91,4.89,2.19,-0.12,386.04999,247.42,470.56,182.91,106.77,136.8,43.3,10.61,11.38,339.35001,415.98001,502.39999
USA,-1950000,1200000,2013,4.94,5.82,8,9.92,14.01,16.68,20.77,20.12,17.23,12.85,7.82,3.81,-1.03,0.09,0.6,2.02,5.37,7.64,9.77,10.51,9.19,4.33,1.68,-1.78,225.32001,213.58,293.56,221.99001,155.85001,78.75,3.71,72.78,282.01999,61.45,152.27,116.34
USA,-1950000,1200000,2014,7.63,4.04,8.13,10.49,14.95,16.5,21.43,21.85,19.34,13.76,7.88,6.06,1.15,-2.21,1.19,2.34,5.77,7.34,10.44,11.23,9.18,7.4,1.21,0.9,230.60001,324.39001,406.63,187,118.84,50.25,23.31,42.34,106.23,417.37,263.95999,426.72
USA,-1950000,1200000,2015,8.44,9.45,10.61,10.8,15.49,20.73,22.17,21.71,16.16,14.43,6.79,4.46,2.15,3.12,2.5,1.23,6.12,8.94,11.13,10.4,7.09,7.06,0.27,0.06,285.75,261.54999,265.29999,117.15,23.81,15.47,29.74,88.43,115.45,219.25999,389.12,592.03003
USA,-1950000,1200000,2016,5.83,8.39,8.61,13.99,15.88,17.26,18.56,21.48,16.46,10.8,8.75,2.24,0.6,2.24,1.59,4.55,5.55,7.46,9.7,10.55,7.42,5.26,4.02,-3.04,442.60999,296.88,452.88,72.02,40.94,83.48,40.92,27.15,86.75,590.95001,554.63,261.51001
USA,-1950000,1200000,2017,3.57,4.76,6.46,9.05,14.59,17.15,20.28,23.33,19.19,12.67,6.31,5.39,-2.49,-1.54,0.35,1.73,4.85,7.15,9.23,11.34,9.19,4.01,1.38,-0.2,211.25,342.76999,439.35001,275.67001,110.09,73.24,3.95,10.62,61.91,238.39999,598.88,236.99001
USA,-1950000,1200000,2018,6.27,4.53,7.56,10.22,16.25,16.21,22.2,21.65,16.4,12.87,8.75,5.3,1.53,-1.9,-0.52,2.24,6.32,7.16,10.59,10.83,7.46,5.04,3.02,0.08,521.03998,170.41,133.59,298.17001,24.31,74.54,7.63,25.23,128.89999,175.94,337.57001,489.67001
USA,-1950000,1200000,2019,6.98,1.84,9.46,10.24,16.42,16.93,18.38,20.33,15.52,10.34,8.36,5.25,1.34,-4.31,-0.31,2.53,6.34,7.12,9.83,11.13,8.54,2.95,2.14,1.3,315.07999,172.44,46.2,160.89999,46.91,35.3,57.94,48.53,195.99001,219.96001,106.74,297.82999
