SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ftc,CA,1571036.1221,855940.451099999,3,0,0,0,0,0,0,0,0,0,1,47,-48,0,0,0,0,0,7,-7,0,0
ftc,CA,1596036.1221,855940.451099999,3,0,0,0,0,0,0,0,0,0,0,59,-59,0,0,0,0,0,275,22,-297,0
ftc,CA,1096036.1221,880940.451099999,3,0,113,200,1431,-1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1121036.1221,880940.451099999,4,0,0,270,418,-688,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-6,0
ftc,CA,1146036.1221,880940.451099999,3,0,0,0,118,-118,0,0,0,0,0,0,0,0,0,0,0,0,59,129,-188,0
ftc,CA,1171036.1221,880940.451099999,3,0,0,12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,-12,0
ftc,CA,1196036.1221,880940.451099999,4,0,52,424,-476,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-4,-12,0
ftc,CA,1221036.1221,880940.451099999,7,0,387,474,-484,-338,-39,0,0,0,0,0,0,0,0,0,0,3,59,-35,-27,0
ftc,CA,1246036.1221,880940.451099999,7,0,1,20,-15,7,-13,0,0,0,0,0,0,0,0,0,0,16,88,-35,-69,0
ftc,CA,1671036.1221,880940.451099999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,629,-102,-539,0
ftc,CA,1696036.1221,880940.451099999,4,0,0,0,0,0,0,0,0,0,4,-4,0,0,0,0,0,5,136,54,-195,0
ftc,CA,271036.122099999,905940.451099999,3,403,0,-403,42,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,296036.122099999,905940.451099999,3,376,-2,-114,-260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
