SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
mpb,CA,-1703963.8779,1355940.4511,18,-22,3,-3,5,-3,0,99,265,435,428,3,-346,-140,-467,-93,-53,-59,-60,-14,0,5
mpb,CA,-1678963.8779,1355940.4511,9,3,-3,0,0,0,13,-4,20,159,106,-86,-42,221,-387,0,0,0,0,0,0,0
mpb,CA,-1653963.8779,1355940.4511,12,11,-11,0,0,0,0,15,118,-3,94,146,-72,-101,-138,-26,-12,-10,-11,0,0,0
mpb,CA,-1628963.8779,1355940.4511,13,0,0,0,0,9,39,-30,231,174,267,277,-100,-116,-452,-221,-1,-43,-34,0,0,0
mpb,CA,-1603963.8779,1355940.4511,19,-4,14,-7,-2,30,39,133,-50,37,66,279,-55,146,-15,-298,-232,8,-93,6,0,-6
mpb,CA,-1578963.8779,1355940.4511,21,6,0,-4,18,92,339,109,-293,342,58,-142,-140,-102,-69,-58,105,-77,-126,-45,-7,1
mpb,CA,-1553963.8779,1355940.4511,16,47,-48,4,14,232,0,68,-233,163,-93,-91,-41,-14,-9,0,0,0,4,-4,4,1
mpb,CA,-1528963.8779,1355940.4511,17,0,3,1,25,164,219,-48,-106,66,-103,-147,-61,-13,0,0,6,3,-7,4,6,-8
mpb,CA,-1503963.8779,1355940.4511,15,0,0,0,0,3,151,71,-112,100,-47,-62,-99,4,-9,0,9,9,3,-16,14,-6
mpb,CA,-1478963.8779,1355940.4511,17,0,1,-1,4,-4,194,-90,-104,130,29,-7,-84,-34,-20,-8,4,16,-3,11,34,-60
mpb,CA,-1453963.8779,1355940.4511,17,0,0,8,-8,0,140,-123,-15,17,33,113,-137,51,-13,37,-8,119,-88,51,-2,-91
mpb,CA,-1428963.8779,1355940.4511,21,3,5,-2,5,-1,87,-40,12,-3,38,33,6,-52,-12,-14,-2,72,54,24,46,26
mpb,CA,-1403963.8779,1355940.4511,21,5,-1,0,10,2,232,-186,69,-25,16,70,-33,-31,-53,-15,-31,12,-24,25,-9,23
mpb,CA,-1378963.8779,1355940.4511,16,0,0,2,22,88,259,-36,7,337,-137,36,-357,-155,-42,-17,-7,11,-11,15,-15,12
mpb,CA,-1353963.8779,1355940.4511,18,0,0,4,9,28,62,-46,-17,33,19,76,-76,-61,-6,4,-20,5,-14,59,16,-10
mpb,CA,-1853963.8779,1380940.4511,5,0,0,0,0,0,0,0,13,-4,-8,6,-2,-5,0,0,0,0,0,0,0,0
mpb,CA,-1828963.8779,1380940.4511,6,0,0,0,0,0,0,0,45,-12,-23,17,9,-34,-2,0,0,0,0,0,0,0
mpb,CA,-1803963.8779,1380940.4511,10,0,7,-7,0,43,14,35,104,-121,-15,-2,-44,-14,0,0,0,0,0,0,0,1
mpb,CA,-1778963.8779,1380940.4511,13,4,-4,0,13,10,21,94,40,40,14,-63,-132,-37,2,0,-2,0,0,0,0,5
mpb,CA,-1753963.8779,1380940.4511,16,-8,27,4,-2,87,172,210,419,202,-211,-531,-254,-151,2,0,-2,0,1,-1,0,0
mpb,CA,-1728963.8779,1380940.4511,14,8,66,11,-50,30,313,471,231,335,-71,-599,-410,-323,-75,0,0,0,0,0,0,0
mpb,CA,-1703963.8779,1380940.4511,17,0,4,6,-10,64,47,148,628,819,106,-459,-649,-521,-199,10,-5,-8,0,0,0,0
mpb,CA,-1678963.8779,1380940.4511,12,-17,1,-1,0,21,43,199,547,543,107,-435,-488,-145,-392,4,-4,0,0,0,0,0
mpb,CA,-1653963.8779,1380940.4511,14,10,-16,0,3,21,53,116,165,52,73,-109,-156,-137,-72,-7,-2,0,0,0,0,0
mpb,CA,-1628963.8779,1380940.4511,17,-3,15,-13,-1,37,67,188,368,281,200,-30,-259,-331,-344,-167,-6,-1,-4,0,0,0
mpb,CA,-1603963.8779,1380940.4511,17,-4,17,-12,34,55,191,74,155,266,-318,48,-355,17,-108,-49,-2,-13,2,-2,0,0
mpb,CA,-1578963.8779,1380940.4511,20,11,81,-3,94,62,145,-56,90,363,-198,-11,-265,-206,-103,11,-11,2,-3,-5,0,5
mpb,CA,-1553963.8779,1380940.4511,15,-2,-1,-2,1,1,43,6,-15,26,-12,0,-32,11,-32,0,3,-3,0,0,0,0
mpb,CA,-1528963.8779,1380940.4511,15,8,-8,0,1,24,133,29,-47,138,-143,-30,-51,-48,-6,0,3,2,-5,0,10,-8
mpb,CA,-1503963.8779,1380940.4511,7,0,0,0,0,0,93,-63,-13,7,-12,-6,-6,0,0,0,0,0,0,0,4,-4
mpb,CA,-1478963.8779,1380940.4511,16,0,0,0,0,2,24,7,-16,66,14,-10,-59,3,-31,31,-4,-3,16,-14,7,-15
mpb,CA,-1453963.8779,1380940.4511,15,0,0,0,0,0,46,-42,-4,18,12,62,-5,-40,-31,16,-28,34,3,15,-20,3
mpb,CA,-1428963.8779,1380940.4511,21,30,16,-24,19,8,128,-49,-31,29,-16,-51,-15,17,-44,8,25,-9,-28,69,-31,-18
mpb,CA,-1403963.8779,1380940.4511,21,35,-9,-12,-3,21,330,-134,-26,33,33,41,-184,-67,-30,-22,10,0,-9,16,-8,7
mpb,CA,-1378963.8779,1380940.4511,15,38,135,13,-129,84,546,-234,-5,55,156,-219,-351,-71,-16,-2,0,0,0,0,7,-7
mpb,CA,-1353963.8779,1380940.4511,13,9,0,18,16,-5,91,22,98,78,-118,-40,-107,-56,-6,0,0,0,0,0,0,0
mpb,CA,-1828963.8779,1405940.4511,8,0,0,0,0,0,0,5,153,14,-82,-45,-11,-20,-12,-2,0,0,0,0,0,0
mpb,CA,-1803963.8779,1405940.4511,10,0,0,0,0,5,32,13,96,-82,-47,17,-30,-4,4,-4,0,0,0,0,0,2
mpb,CA,-1778963.8779,1405940.4511,14,2,-2,10,-10,28,120,-14,291,81,-202,66,-265,-70,36,-71,0,0,0,0,10,24
mpb,CA,-1753963.8779,1405940.4511,14,-18,13,-9,12,106,112,232,828,379,-194,-669,-504,-263,-43,0,0,0,1,-1,0,0
mpb,CA,-1728963.8779,1405940.4511,14,18,31,-29,37,350,234,43,542,4,-307,-691,-276,-9,-5,0,0,0,0,0,0,0
mpb,CA,-1703963.8779,1405940.4511,14,7,0,15,33,140,449,29,717,157,-376,-676,-449,-48,0,7,-7,0,0,0,0,0
mpb,CA,-1678963.8779,1405940.4511,14,10,22,16,36,244,377,514,432,-204,-188,-1107,-148,1,-9,0,0,0,0,0,0,0
mpb,CA,-1653963.8779,1405940.4511,14,3,-8,3,46,112,337,259,599,-27,-442,-494,-322,-54,-36,0,0,0,0,0,0,0
mpb,CA,-1628963.8779,1405940.4511,13,-2,8,-4,4,47,128,48,84,124,-248,-78,-43,-46,-24,0,0,0,0,0,0,0
mpb,CA,-1603963.8779,1405940.4511,16,-32,32,-8,34,68,137,21,25,282,-293,-194,-6,-98,5,-4,-3,0,0,0,0,0
mpb,CA,-1578963.8779,1405940.4511,13,8,1,-5,9,8,35,43,184,184,-124,-122,-102,-104,-15,0,0,0,0,0,0,0
mpb,CA,-1553963.8779,1405940.4511,14,0,3,-3,2,3,22,19,46,8,76,-41,-1,-104,-9,-17,-4,0,5,-5,0,0
mpb,CA,-1528963.8779,1405940.4511,11,52,-52,0,1,-1,80,-31,-29,112,-112,42,-22,-27,-13,0,0,6,-6,0,0,0
mpb,CA,-1503963.8779,1405940.4511,14,0,0,2,0,-2,152,-76,-52,40,-27,6,-39,2,-6,6,5,3,-14,0,12,-12
mpb,CA,-1478963.8779,1405940.4511,16,0,0,0,0,0,67,-18,-47,58,-20,16,-39,8,-11,23,3,25,17,-25,1,-41
mpb,CA,-1453963.8779,1405940.4511,13,0,0,0,0,0,0,10,-10,0,7,1,30,-22,-1,-7,5,-3,28,-10,12,-25
mpb,CA,-1428963.8779,1405940.4511,20,16,-16,17,-7,23,195,-109,-54,81,-112,72,12,-56,1,-36,8,54,-56,74,-56,-13
mpb,CA,-1403963.8779,1405940.4511,18,79,-64,-6,44,98,375,-112,-132,100,58,-215,-131,-76,-5,-3,-12,0,0,31,-25,-6
mpb,CA,-1378963.8779,1405940.4511,11,0,18,18,-36,0,515,-248,59,381,-86,-113,-466,-30,-12,0,0,0,0,3,-3,0
mpb,CA,-1353963.8779,1405940.4511,7,0,0,0,0,39,-39,2,3,43,-23,-1,-20,-4,0,0,0,0,0,0,0,0
mpb,CA,-1853963.8779,1430940.4511,5,0,0,0,0,0,0,0,6,2,-4,-4,4,-4,0,0,0,0,0,0,0,12
mpb,CA,-1828963.8779,1430940.4511,10,0,0,0,0,16,15,-28,172,-9,-65,-87,23,-28,-9,0,0,0,0,4,-4,0
mpb,CA,-1803963.8779,1430940.4511,9,0,0,0,0,0,57,21,355,-110,-129,-124,51,-12,-46,-63,0,0,0,0,0,0
mpb,CA,-1778963.8779,1430940.4511,12,9,-9,26,-24,48,94,63,423,-49,-75,-225,-146,-135,0,6,-6,0,0,0,0,0
mpb,CA,-1753963.8779,1430940.4511,14,-20,10,4,-4,83,76,312,743,236,26,-909,-438,-131,-9,0,0,0,0,0,0,0
mpb,CA,-1728963.8779,1430940.4511,13,-25,14,11,34,52,302,46,111,404,-243,-490,-194,-57,0,0,0,0,0,0,0,0
mpb,CA,-1703963.8779,1430940.4511,13,4,14,-12,67,22,267,-36,159,-60,-56,-313,-80,-3,0,0,0,0,0,0,0,0
mpb,CA,-1678963.8779,1430940.4511,13,37,0,101,10,651,483,-87,37,-297,-323,-465,-194,10,-10,0,0,0,0,0,0,0
mpb,CA,-1653963.8779,1430940.4511,14,-60,64,-50,236,454,350,286,-24,-105,-713,-450,-186,-3,-8,0,0,0,0,0,0,0
mpb,CA,-1628963.8779,1430940.4511,15,-51,27,4,32,250,328,120,237,-409,-31,-388,-157,-24,4,18,-22,0,0,0,0,0
mpb,CA,-1603963.8779,1430940.4511,13,-101,8,-8,13,42,196,100,245,-23,-253,-199,-115,-6,1,11,-12,0,0,0,0,0
mpb,CA,-1578963.8779,1430940.4511,11,-2,5,-5,30,-5,33,75,133,-48,-72,-111,-23,-12,0,0,0,0,0,0,0,0
mpb,CA,-1553963.8779,1430940.4511,7,0,0,0,15,-15,0,10,53,33,13,-44,-58,-7,0,0,0,0,0,0,0,0
mpb,CA,-1528963.8779,1430940.4511,9,0,0,0,0,0,15,-15,16,20,-21,-6,1,6,2,-8,-10,0,0,0,0,0
mpb,CA,-1503963.8779,1430940.4511,6,0,0,0,0,0,9,25,-33,-1,0,1,-1,0,2,8,-10,0,0,0,0,0
mpb,CA,-1478963.8779,1430940.4511,5,0,0,0,0,0,22,-10,-12,0,5,-5,0,0,7,-7,4,-4,0,0,0,0
mpb,CA,-1453963.8779,1430940.4511,16,0,0,0,0,0,84,-46,-26,16,-19,5,2,4,-11,62,-45,17,-30,8,-4,-14
mpb,CA,-1428963.8779,1430940.4511,21,96,-36,-14,-7,62,211,-86,-30,-24,35,-21,35,-142,45,-62,14,-23,-23,25,-6,-40
mpb,CA,-1403963.8779,1430940.4511,14,60,-13,34,-9,66,652,-259,-242,116,-80,-162,-138,-38,0,4,-4,0,0,0,0,0
mpb,CA,-1378963.8779,1430940.4511,9,0,0,0,0,0,16,48,-59,3,31,-24,8,-15,-2,-6,0,0,0,0,0,0
mpb,CA,-1853963.8779,1455940.4511,12,-8,0,0,0,34,29,37,135,-173,-16,12,-2,-50,-6,8,-8,0,0,0,0,3
mpb,CA,-1828963.8779,1455940.4511,10,0,0,0,0,11,10,7,72,111,-107,25,-55,-52,-12,-10,0,0,0,0,0,0
mpb,CA,-1803963.8779,1455940.4511,15,16,2,15,0,58,47,47,136,201,-201,-154,-61,-102,-5,0,0,0,0,6,-6,0
mpb,CA,-1778963.8779,1455940.4511,15,4,9,27,-14,126,155,214,250,170,-115,-431,-324,-72,-13,0,0,0,0,3,-3,0
mpb,CA,-1753963.8779,1455940.4511,14,-6,18,34,-16,20,301,464,195,712,-121,-1003,-625,19,-22,0,0,0,0,0,0,0
mpb,CA,-1728963.8779,1455940.4511,12,16,44,58,-103,320,814,316,191,-40,-447,-855,-335,0,0,0,0,0,0,0,0,0
mpb,CA,-1703963.8779,1455940.4511,12,-14,14,15,23,412,858,242,255,-185,-318,-1091,-227,0,0,0,0,0,0,0,0,0
mpb,CA,-1678963.8779,1455940.4511,12,-10,36,33,99,560,418,-248,-52,-115,-419,-316,-5,0,0,0,0,0,0,0,0,0
mpb,CA,-1653963.8779,1455940.4511,13,34,135,-54,91,355,331,114,-8,-409,-442,-206,-32,-4,0,0,0,0,0,0,0,0
mpb,CA,-1628963.8779,1455940.4511,12,-15,147,-35,66,546,218,81,-68,-570,-156,-303,-63,0,0,0,0,0,0,0,0,0
mpb,CA,-1603963.8779,1455940.4511,10,-59,0,4,-1,6,114,166,171,-190,-155,-86,-29,0,0,0,0,0,0,0,0,0
mpb,CA,-1578963.8779,1455940.4511,9,-9,0,0,4,-1,66,30,117,-60,-110,-22,-24,0,0,0,0,0,0,0,0,0
