SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
esbw,CA,1146036.1221,855940.451099999,8,0,0,0,0,0,0,0,51,230,-280,94,54,-139,-10,0,0,0,0,0,3,37
esbw,CA,1171036.1221,855940.451099999,8,0,0,104,-104,0,1,-1,67,100,-125,141,-182,104,-105,0,0,0,0,0,0,0
esbw,CA,1196036.1221,855940.451099999,14,-314,661,-163,322,-199,159,80,-6,-1712,-288,4,-33,-9,0,0,0,0,0,0,0,6
esbw,CA,1221036.1221,855940.451099999,15,494,475,148,-171,246,330,27,-192,-1781,105,-496,-69,-67,0,0,0,0,0,0,11,127
esbw,CA,1246036.1221,855940.451099999,16,0,7,5,48,-9,662,1001,165,-414,-1036,379,-688,-82,-38,0,379,-379,1,-1,39,47
esbw,CA,1271036.1221,855940.451099999,13,0,0,0,17,18,-35,390,158,-418,5,-9,-126,115,-115,0,1798,-1786,37,-49,229,-42
esbw,CA,1296036.1221,855940.451099999,8,0,0,0,0,0,0,732,-705,-27,0,0,4,-4,0,0,483,-451,-17,-15,25,105
esbw,CA,1321036.1221,855940.451099999,5,0,0,0,0,0,0,78,-65,-13,0,0,0,0,0,0,0,0,1,-1,6,274
esbw,CA,1346036.1221,855940.451099999,3,0,0,0,0,0,0,5,-5,0,0,0,0,0,0,0,0,0,0,0,10,161
esbw,CA,1496036.1221,855940.451099999,12,-11,19,8,-19,100,52,-32,-57,-65,8,13,-24,-3,0,0,0,0,0,0,0,0
esbw,CA,1521036.1221,855940.451099999,12,-34,24,-91,1,133,171,105,-36,-194,14,-171,-16,-7,0,0,0,0,0,0,0,0
esbw,CA,1546036.1221,855940.451099999,13,-199,21,-102,2,121,127,-56,2,-171,18,-23,-17,-5,0,0,0,0,0,0,0,0
esbw,CA,1571036.1221,855940.451099999,12,6,-5,-27,5,75,-6,-16,-3,-50,12,-12,-3,-2,0,0,0,0,0,0,0,0
esbw,CA,1596036.1221,855940.451099999,8,-1,-2,2,-2,18,9,-22,3,-6,-2,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1621036.1221,855940.451099999,5,0,0,1,0,-1,2,16,-15,-3,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1146036.1221,880940.451099999,3,0,0,0,0,0,0,0,0,0,105,83,-188,128,-128,0,0,0,0,0,0,0
esbw,CA,1171036.1221,880940.451099999,6,0,0,0,0,0,0,0,17,27,102,38,-181,244,-247,0,0,0,0,0,0,0
esbw,CA,1196036.1221,880940.451099999,12,468,507,-966,1204,63,494,189,194,-1827,185,-457,-23,-31,0,0,0,0,0,0,0,0
esbw,CA,1221036.1221,880940.451099999,14,1000,70,-703,1647,246,240,0,0,-2168,-254,152,-95,-135,0,0,0,0,0,0,1,8
esbw,CA,1246036.1221,880940.451099999,15,0,5,-5,54,492,94,1695,165,-897,-1103,376,-72,-712,-91,-1,12,-12,0,0,13,16
esbw,CA,1271036.1221,880940.451099999,12,0,0,0,0,0,0,1769,-403,-1232,138,70,386,-713,-15,26,504,-530,2,-2,39,-18
esbw,CA,1296036.1221,880940.451099999,11,0,0,0,0,0,0,529,-529,0,0,5,38,-43,23,22,504,-335,-98,28,119,289
esbw,CA,1321036.1221,880940.451099999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-24,77,493,1179
esbw,CA,1496036.1221,880940.451099999,6,0,0,0,0,0,0,41,5,-20,96,-102,-18,-2,0,0,0,0,0,0,0,0
