SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
wbbb,CA,-1628963.8779,1755940.4511,21,-3,27,264,-75,-80,93,-29,30,-220,11,-19,32,8,16,-32,-15,212,64,-80,-114,-28
wbbb,CA,-1603963.8779,1755940.4511,22,138,-197,434,-389,671,114,-466,34,-405,72,49,-45,30,-85,-13,24,219,100,110,-163,-257
wbbb,CA,-1578963.8779,1755940.4511,20,201,-106,-23,-53,40,-22,72,148,-233,214,-189,-24,3,-24,9,-13,399,-137,-80,187,-154
wbbb,CA,-1553963.8779,1755940.4511,21,120,-115,35,-36,149,-134,-16,86,-65,-16,-6,24,4,-21,0,15,191,-57,-2,62,-45
wbbb,CA,-1528963.8779,1755940.4511,15,0,0,0,4,167,-159,-8,25,-26,0,-3,0,12,-1,-11,1,114,-75,13,63,-45
wbbb,CA,-2028963.8779,1780940.4511,4,0,0,0,0,0,0,2,2,-4,3,-3,0,0,0,0,0,0,0,0,12,-12
wbbb,CA,-1978963.8779,1780940.4511,22,17,36,-33,84,-41,69,-124,8,13,-40,0,7,4,-10,10,5,29,72,-4,51,29
wbbb,CA,-1953963.8779,1780940.4511,20,18,12,27,81,-51,40,-129,38,79,-137,-12,36,-15,-21,5,12,14,0,26,42,-53
wbbb,CA,-1928963.8779,1780940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,5,-4,-1,0
wbbb,CA,-1778963.8779,1780940.4511,16,-16,0,7,-14,0,0,0,0,5,-5,1,4,-1,-3,11,-10,18,12,-28,6,11
wbbb,CA,-1753963.8779,1780940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,4,0
wbbb,CA,-1728963.8779,1780940.4511,10,-1,0,0,0,0,0,0,0,0,0,0,0,2,5,-2,1,15,-13,13,-12,-8
wbbb,CA,-1703963.8779,1780940.4511,7,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,19,-11,-5,7,-7
wbbb,CA,-1678963.8779,1780940.4511,19,-18,144,173,335,-13,-46,-125,257,-695,215,80,-252,2,-75,0,9,43,77,139,3,-85
wbbb,CA,-1653963.8779,1780940.4511,19,-5,25,208,81,141,-175,-13,173,-438,6,111,-92,27,-54,0,8,129,58,-113,240,-305
wbbb,CA,-1628963.8779,1780940.4511,20,36,-19,563,-257,-78,160,-105,286,-587,8,12,107,-66,-57,-1,-3,500,-345,137,23,-150
wbbb,CA,-1603963.8779,1780940.4511,20,207,-209,426,-337,556,229,-577,130,-418,-9,33,43,-29,-20,-19,61,138,23,275,-142,-272
wbbb,CA,-1578963.8779,1780940.4511,19,153,-153,98,-98,21,51,-51,123,-129,2,-9,0,-2,-4,73,-34,152,-54,86,73,-113
wbbb,CA,-1553963.8779,1780940.4511,18,5,-5,13,-13,226,55,-206,238,-313,73,-58,37,-15,-9,112,39,-16,202,180,-130,-240
wbbb,CA,-1528963.8779,1780940.4511,10,10,-10,0,0,0,12,-10,-2,0,0,0,0,0,0,42,-10,103,-21,-10,82,-79
wbbb,CA,-2028963.8779,1805940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,52,-36
wbbb,CA,-2003963.8779,1805940.4511,10,17,-17,0,1,-1,2,0,-1,-1,0,0,0,0,0,1,-1,0,1,27,-6,-3
wbbb,CA,-1978963.8779,1805940.4511,19,-13,4,9,-15,6,11,-16,16,-14,-11,0,9,-9,9,-5,22,20,21,26,7,28
wbbb,CA,-1953963.8779,1805940.4511,17,-4,0,-1,130,-128,21,-23,0,5,-5,0,90,-78,1,8,-5,38,70,-109,63,398
wbbb,CA,-1928963.8779,1805940.4511,6,-2,1,-1,0,0,0,0,0,0,0,0,2,-2,6,-6,0,0,15,-15,0,22
wbbb,CA,-1803963.8779,1805940.4511,7,-1,1,-2,0,0,0,0,0,0,12,-12,8,-8,1,-1,0,7,-7,0,0,0
wbbb,CA,-1778963.8779,1805940.4511,10,-6,3,-3,0,0,0,0,0,0,0,1,-1,0,0,1,3,1,10,13,-19,-6
wbbb,CA,-1753963.8779,1805940.4511,10,-3,1,-1,0,0,0,0,0,0,0,5,-5,0,0,2,5,2,9,-4,-7,2
wbbb,CA,-1703963.8779,1805940.4511,14,1,-1,0,8,21,-29,0,0,0,38,-38,9,25,-23,-2,3,-1,53,-41,119,-37
wbbb,CA,-1678963.8779,1805940.4511,21,-10,14,140,-12,-116,67,109,0,-184,21,14,31,-31,-10,40,-66,29,28,-1,69,-49
wbbb,CA,-1653963.8779,1805940.4511,18,-85,8,597,-218,-197,177,115,305,-787,421,-232,-136,-5,-48,39,-39,81,-14,271,41,-326
wbbb,CA,-1628963.8779,1805940.4511,19,0,29,673,12,-144,12,178,-27,-733,14,667,-621,-51,6,63,39,120,264,183,-121,-500
wbbb,CA,-1603963.8779,1805940.4511,20,-8,7,108,63,-22,26,9,25,-216,10,199,-185,-6,-11,91,65,-33,63,190,-179,-116
wbbb,CA,-1578963.8779,1805940.4511,17,31,-31,204,-204,83,-76,235,45,-287,22,-2,8,-28,6,201,-154,31,228,211,-48,-164
wbbb,CA,-1553963.8779,1805940.4511,19,5,37,48,-90,25,-21,61,167,-223,-9,7,20,24,-8,116,-47,309,-50,208,-83,-235
wbbb,CA,-1528963.8779,1805940.4511,14,2,-2,6,-6,0,0,35,26,-61,0,0,6,-4,8,26,2,57,-5,39,27,-49
wbbb,CA,-2028963.8779,1830940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-1,42,-42
wbbb,CA,-2003963.8779,1830940.4511,10,29,-29,0,2,-1,15,-16,3,-3,0,0,0,0,0,0,0,1,0,5,40,-14
wbbb,CA,-1978963.8779,1830940.4511,19,-3,199,-186,-8,-6,66,-66,14,-15,-2,0,0,12,6,33,19,132,-55,459,72,-267
wbbb,CA,-1953963.8779,1830940.4511,11,0,2,-2,0,33,-33,0,0,0,0,0,0,1,2,19,-13,19,23,21,184,-101
wbbb,CA,-1928963.8779,1830940.4511,5,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,2,-3,0,0,0,23,-12
wbbb,CA,-1903963.8779,1830940.4511,4,0,0,0,0,0,0,0,0,0,0,4,-4,0,0,0,0,0,9,-3,-1,-5
wbbb,CA,-1853963.8779,1830940.4511,3,0,0,0,0,0,0,0,5,-5,0,0,0,0,0,0,0,0,13,-12,-1,0
wbbb,CA,-1828963.8779,1830940.4511,4,0,0,0,0,0,0,0,0,0,0,2,0,-2,0,0,0,0,22,-22,1,-1
wbbb,CA,-1803963.8779,1830940.4511,12,-14,0,-4,33,-33,0,0,0,0,69,-68,-1,0,9,-9,0,2,7,-6,9,9
wbbb,CA,-1753963.8779,1830940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-3,5,-3
wbbb,CA,-1728963.8779,1830940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,1
wbbb,CA,-1703963.8779,1830940.4511,15,0,2,-2,0,50,5,68,267,-390,29,103,-126,-6,0,62,-11,-29,111,9,26,-59
wbbb,CA,-1678963.8779,1830940.4511,20,0,15,42,169,-21,97,-10,303,-578,399,143,-501,-42,2,249,-144,-6,486,218,-153,-156
wbbb,CA,-1653963.8779,1830940.4511,20,-51,0,407,-399,267,342,39,-54,-601,372,-270,-28,-71,30,179,-61,-16,250,257,-33,-442
wbbb,CA,-1628963.8779,1830940.4511,19,0,6,435,-30,-55,141,24,6,-527,32,709,-703,11,-12,149,-125,81,132,567,-193,-554
wbbb,CA,-1603963.8779,1830940.4511,16,0,-8,9,-9,24,29,-27,-26,0,0,52,-41,-3,-8,8,1,-2,65,508,-287,-260
wbbb,CA,-1578963.8779,1830940.4511,13,8,-8,57,-57,3,-3,37,25,-62,0,0,14,-14,0,90,-83,31,131,58,-130,-17
wbbb,CA,-1553963.8779,1830940.4511,15,9,7,25,-41,73,-34,-39,24,-21,-3,0,2,-2,0,9,24,57,4,39,-64,-30
wbbb,CA,-1528963.8779,1830940.4511,13,74,-71,-3,0,31,-21,-10,0,0,0,0,2,0,3,-5,20,25,-31,56,6,-41
wbbb,CA,-2003963.8779,1855940.4511,11,0,0,0,1,-1,7,-7,1,-1,0,0,0,2,0,0,-2,6,-4,8,1,-6
wbbb,CA,-1978963.8779,1855940.4511,18,0,117,-99,52,75,146,-253,33,-61,-4,-6,0,1,6,43,-32,20,65,407,-74,-207
wbbb,CA,-1953963.8779,1855940.4511,19,-7,72,-65,-7,3,74,0,-77,7,20,-18,-5,7,5,50,28,7,54,145,-277,-21
wbbb,CA,-1928963.8779,1855940.4511,9,0,4,-4,0,0,0,0,0,0,0,0,0,2,1,7,-4,2,-2,-5,5,-6
wbbb,CA,-1878963.8779,1855940.4511,14,11,-11,16,-16,0,0,0,377,-377,123,-104,-19,8,6,-13,52,106,91,-42,38,-71
wbbb,CA,-1853963.8779,1855940.4511,15,2,-2,28,3,-26,-5,0,586,-586,25,-20,-4,3,-4,0,7,2,73,-55,38,-7
wbbb,CA,-1828963.8779,1855940.4511,17,23,-23,68,-47,-13,-8,0,136,-129,54,-61,20,-8,-10,2,9,25,81,-35,-27,9
wbbb,CA,-1803963.8779,1855940.4511,5,1,-2,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-1,2,-2,0,0
wbbb,CA,-1778963.8779,1855940.4511,11,-2,0,0,15,-15,0,0,7,-7,3,-3,0,0,0,2,1,11,2,-5,-3,1
wbbb,CA,-1728963.8779,1855940.4511,5,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,31,-31,1,5,-6,32
wbbb,CA,-1703963.8779,1855940.4511,6,0,0,0,0,0,0,0,0,0,0,9,-9,0,0,76,-76,0,5,16,-10,14
wbbb,CA,-1678963.8779,1855940.4511,10,0,0,0,0,0,3,-3,20,-20,0,0,0,3,-3,63,-18,-38,6,43,-19,-28
wbbb,CA,-1653963.8779,1855940.4511,12,0,0,3,21,-7,3,-18,51,-53,0,15,-15,0,0,58,-58,0,94,29,-33,-61
wbbb,CA,-1628963.8779,1855940.4511,15,54,-54,5,-5,0,14,-14,0,0,1,14,-7,1,-3,62,-64,21,33,33,-14,-40
wbbb,CA,-1603963.8779,1855940.4511,12,0,0,9,-9,25,68,-93,0,0,0,1,25,-26,0,40,-33,21,89,243,-111,-157
wbbb,CA,-1578963.8779,1855940.4511,15,3,6,-9,0,0,0,28,-9,-19,0,24,5,-25,1,23,-23,169,5,-23,-60,-28
wbbb,CA,-1553963.8779,1855940.4511,14,1,1,-2,0,0,0,104,-28,-76,0,4,15,-12,-7,96,-53,32,-53,126,-24,-56
wbbb,CA,-1528963.8779,1855940.4511,13,13,-13,0,0,135,-132,22,-25,0,0,10,-7,-3,2,1,67,-9,-37,-5,-19,2
wbbb,CA,-1503963.8779,1855940.4511,3,0,0,0,0,0,0,0,0,0,0,94,-94,0,2,-2,0,0,0,0,1,-1
wbbb,CA,-1978963.8779,1880940.4511,16,0,0,8,7,15,53,-72,0,6,-17,0,7,-7,13,32,-5,33,51,241,-86,-157
wbbb,CA,-1953963.8779,1880940.4511,20,-22,112,-110,-2,857,-842,43,74,21,-66,-21,-48,59,171,-81,36,709,153,75,-848,-128
wbbb,CA,-1928963.8779,1880940.4511,13,-1,0,0,0,1215,-1215,11,9,36,-46,-9,-1,0,0,7,5,41,-45,42,-31,-19
wbbb,CA,-1903963.8779,1880940.4511,3,0,0,0,0,655,-655,0,0,0,0,0,0,0,0,0,0,0,0,18,-9,-9
wbbb,CA,-1878963.8779,1880940.4511,11,4,-4,0,0,4,-4,0,0,0,248,-239,-9,2,-2,0,26,97,108,25,72,-90
wbbb,CA,-1853963.8779,1880940.4511,9,0,0,0,0,0,0,0,0,0,198,-198,2,-2,53,-53,100,-96,14,101,52,-108
wbbb,CA,-1828963.8779,1880940.4511,15,0,6,210,-216,2,-2,0,0,1,6,-7,34,-24,-8,23,-4,-20,108,-60,-4,27
wbbb,CA,-1803963.8779,1880940.4511,11,0,0,0,2,83,-85,0,0,0,0,100,-100,0,4,83,-45,1,27,31,-40,2
wbbb,CA,-1778963.8779,1880940.4511,13,0,0,0,1,9,-10,0,16,-16,0,47,-47,1,2,67,-36,-12,-8,17,17,-2
wbbb,CA,-1728963.8779,1880940.4511,4,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,2,0,-2,6
wbbb,CA,-1703963.8779,1880940.4511,8,0,0,0,19,-19,3,-3,0,0,0,13,-13,0,0,0,0,14,15,1,-14,4
wbbb,CA,-1678963.8779,1880940.4511,10,0,0,9,-9,27,-27,0,0,0,13,140,-153,0,0,7,6,-13,25,-14,21,0
wbbb,CA,-1653963.8779,1880940.4511,13,0,0,1,24,-8,-17,0,0,0,0,354,-353,-1,6,63,-63,-1,18,-18,354,-307
wbbb,CA,-1628963.8779,1880940.4511,10,0,0,0,0,5,-5,0,0,0,0,0,0,4,3,15,0,23,-22,-5,4,-12
wbbb,CA,-1603963.8779,1880940.4511,10,0,0,0,0,59,-59,0,0,0,0,1,0,-1,0,113,-70,-15,113,28,-44,-49
wbbb,CA,-1578963.8779,1880940.4511,12,34,-34,0,0,0,16,10,-24,-2,0,14,-14,0,0,30,-16,-3,32,137,-87,39
wbbb,CA,-1553963.8779,1880940.4511,17,7,10,-17,12,29,-40,2,34,-37,0,105,-103,27,-29,4,62,102,-127,298,-92,-46
wbbb,CA,-1528963.8779,1880940.4511,7,0,0,0,0,0,0,0,11,-11,0,697,-680,-14,-3,0,21,0,-21,16,-16,0
wbbb,CA,-1503963.8779,1880940.4511,4,0,0,0,0,1,-1,0,0,0,0,968,-968,0,0,0,2,1,-3,0,0,0
wbbb,CA,-2028963.8779,1905940.4511,3,0,0,1,-1,0,0,0,0,0,5,-5,1,-1,0,0,0,0,0,0,0,0
wbbb,CA,-2003963.8779,1905940.4511,4,0,0,1,-1,0,0,0,0,0,6,-6,0,0,0,0,4,3,-7,0,0,0
wbbb,CA,-1978963.8779,1905940.4511,17,0,0,0,0,77,-74,4,-3,204,-188,-18,29,8,14,316,-204,762,15,-3,128,23
wbbb,CA,-1953963.8779,1905940.4511,16,0,0,0,0,758,-758,24,8,21,-51,20,28,79,272,147,-221,616,-32,-219,-416,2
wbbb,CA,-1928963.8779,1905940.4511,15,0,0,0,0,327,-327,0,12,71,-70,-10,0,32,108,49,-148,478,-176,-83,-246,-15
wbbb,CA,-1903963.8779,1905940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,-9,1
wbbb,CA,-1878963.8779,1905940.4511,6,0,16,-16,0,0,0,0,0,0,0,0,0,5,-5,0,11,-11,7,-6,2,-3
wbbb,CA,-1828963.8779,1905940.4511,3,0,0,0,0,0,0,0,0,0,0,6,-6,0,0,0,0,0,2,-2,4,-4
wbbb,CA,-1803963.8779,1905940.4511,10,0,0,0,0,0,0,0,16,-16,0,37,-37,1,-1,51,-33,-3,27,16,-30,-10
wbbb,CA,-1778963.8779,1905940.4511,11,2,-2,0,0,0,0,0,88,-88,0,1,-1,0,1,59,-14,-21,4,11,36,-23
wbbb,CA,-1728963.8779,1905940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-12,-6,0,0,0,4
wbbb,CA,-1703963.8779,1905940.4511,10,0,0,0,0,0,27,-25,-2,0,0,23,-23,0,0,11,23,-24,30,-27,8,31
wbbb,CA,-1678963.8779,1905940.4511,9,0,0,0,0,0,0,0,0,0,0,33,-33,0,3,23,69,-36,247,-298,38,16
wbbb,CA,-1653963.8779,1905940.4511,16,0,0,21,-21,8,-6,-2,15,-15,14,66,-76,-1,32,-15,-16,67,397,-248,319,-479
wbbb,CA,-1628963.8779,1905940.4511,12,0,0,0,2,56,-58,0,0,0,0,0,6,3,6,188,-75,250,347,-600,316,-369
wbbb,CA,-1603963.8779,1905940.4511,15,37,-22,-15,0,9,-9,0,71,-71,0,84,-77,12,-3,198,73,370,-202,-229,-128,-42
wbbb,CA,-1578963.8779,1905940.4511,11,0,0,0,9,0,-9,0,0,0,42,4,-46,0,0,109,-71,75,-18,21,-5,-53
wbbb,CA,-1553963.8779,1905940.4511,14,0,86,-86,9,8,-17,0,0,0,0,374,-370,12,-1,0,64,88,-58,85,-28,-2
wbbb,CA,-1528963.8779,1905940.4511,4,0,8,-8,0,0,0,0,0,0,0,979,-979,0,0,0,0,3,-3,0,2,-2
wbbb,CA,-1503963.8779,1905940.4511,3,0,0,0,0,0,0,0,0,0,0,233,-233,0,0,0,0,0,1,0,-1,0
wbbb,CA,-2003963.8779,1930940.4511,5,0,0,0,0,0,0,0,0,0,40,-40,0,0,0,0,0,2,2,0,-4,9
wbbb,CA,-1978963.8779,1930940.4511,15,0,23,-23,0,0,0,2,38,135,-115,-26,-34,24,214,52,-64,388,25,-91,275,107
wbbb,CA,-1953963.8779,1930940.4511,18,-46,209,-209,0,0,14,-6,67,372,-263,-100,-71,154,579,419,-330,633,65,-256,-20,97
wbbb,CA,-1928963.8779,1930940.4511,13,0,1,-1,0,0,6,-6,0,0,12,139,-151,99,64,-155,69,239,-154,-64,-9,42
wbbb,CA,-1903963.8779,1930940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,20,-30,-15,-13
wbbb,CA,-1878963.8779,1930940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,-68,22,-17,-5,1,0
wbbb,CA,-1853963.8779,1930940.4511,9,0,0,0,13,-13,0,0,0,0,5,14,-19,0,0,0,43,43,-68,5,21,-38
wbbb,CA,-1828963.8779,1930940.4511,12,0,0,44,-22,-9,-13,0,0,0,24,-18,-6,0,0,16,0,22,-31,22,-25,3
wbbb,CA,-1803963.8779,1930940.4511,7,12,-12,0,0,0,0,0,0,0,0,31,-31,0,0,0,4,1,-5,11,-5,11
wbbb,CA,-1753963.8779,1930940.4511,3,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,9,-9,0,50,-50,0
wbbb,CA,-1728963.8779,1930940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,-1,3,-4,0
wbbb,CA,-1703963.8779,1930940.4511,10,0,0,0,37,-22,-15,0,0,0,0,1,-1,0,2,8,4,-14,69,-54,38,0
wbbb,CA,-1678963.8779,1930940.4511,12,0,0,15,-15,88,-88,0,0,0,0,18,-18,7,-4,61,61,176,365,-374,-164,-110
wbbb,CA,-1653963.8779,1930940.4511,13,0,0,4,12,-11,-5,0,0,0,565,-547,-18,0,25,59,-39,343,284,-586,163,-137
wbbb,CA,-1628963.8779,1930940.4511,19,2,17,84,-52,-6,-27,-18,245,-245,612,-230,-360,-18,3,141,77,499,78,-411,121,-400
wbbb,CA,-1603963.8779,1930940.4511,16,0,0,0,100,-37,-2,-61,178,-178,615,-57,-533,-2,23,316,231,296,32,-408,162,-386
wbbb,CA,-1578963.8779,1930940.4511,14,0,0,0,9,-9,0,63,-63,0,1081,10,-1072,6,23,148,195,84,-21,-2,56,-139
wbbb,CA,-1553963.8779,1930940.4511,12,0,0,0,3,-3,0,0,0,0,17,-17,5,-2,15,-16,15,1,6,-5,-10,-1
wbbb,CA,-1528963.8779,1930940.4511,7,0,14,-14,0,32,-32,0,0,0,0,0,0,0,0,1,7,2,15,-19,-6,0
wbbb,CA,-1503963.8779,1930940.4511,5,0,11,-11,0,5,-5,0,0,0,0,0,0,0,0,0,6,-6,0,0,10,-4
wbbb,CA,-2003963.8779,1955940.4511,12,-73,86,-86,0,0,0,10,-9,27,0,-28,0,0,0,0,5,6,-1,-5,1,1
wbbb,CA,-1978963.8779,1955940.4511,19,-429,1103,-1103,80,25,37,-116,142,-1,712,-793,-86,11,536,38,-292,874,-44,-163,218,228
wbbb,CA,-1953963.8779,1955940.4511,20,-227,146,-143,246,-20,74,-303,165,-147,136,89,-175,133,508,-99,30,325,-57,-49,47,94
wbbb,CA,-1928963.8779,1955940.4511,16,0,169,-160,46,0,6,-61,0,0,2,27,-29,11,115,14,120,171,-127,-32,265,-228
wbbb,CA,-1903963.8779,1955940.4511,7,0,11,-11,0,0,0,0,0,0,0,0,0,0,16,-16,5,95,-100,11,0,-6
wbbb,CA,-1853963.8779,1955940.4511,9,0,7,-7,22,-22,0,0,0,0,0,41,-41,0,0,19,14,96,-127,-2,24,8
wbbb,CA,-1828963.8779,1955940.4511,9,1,-1,0,2,0,-2,0,0,0,0,216,-216,0,0,6,14,11,-31,2,-2,4
wbbb,CA,-1803963.8779,1955940.4511,15,9,-9,74,5,-41,-38,0,0,0,0,951,-950,7,-2,-1,53,-15,-23,63,-77,-5
wbbb,CA,-1778963.8779,1955940.4511,14,0,0,24,-14,-4,11,-17,0,0,0,156,-155,0,-1,2,12,-2,0,33,-33,-4
wbbb,CA,-1753963.8779,1955940.4511,8,0,11,-9,-2,0,0,0,0,0,0,4,-4,0,0,9,6,-2,-13,4,5,-9
wbbb,CA,-1728963.8779,1955940.4511,7,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,2,1,-2,0,4,-5,2
wbbb,CA,-1703963.8779,1955940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57,-35,44,-31
wbbb,CA,-1678963.8779,1955940.4511,11,-1,0,0,12,-4,-4,-4,0,0,0,0,0,0,7,-4,3,136,291,-396,10,-47
wbbb,CA,-1653963.8779,1955940.4511,13,3,-3,0,27,-12,-15,0,0,0,13,-12,-1,0,1,96,-80,201,619,-805,16,25
wbbb,CA,-1628963.8779,1955940.4511,17,77,-54,-23,39,61,-12,-88,0,0,1723,-1439,-239,11,23,372,-129,466,421,-585,470,-671
wbbb,CA,-1603963.8779,1955940.4511,15,40,-26,-14,5,15,-13,-7,0,0,595,-438,-157,0,14,140,-36,259,234,-162,91,-420
wbbb,CA,-1578963.8779,1955940.4511,18,0,40,2,65,77,-95,-89,63,-63,430,-107,-313,-3,26,99,51,289,-86,72,-3,-209
wbbb,CA,-1553963.8779,1955940.4511,12,4,-4,4,38,42,-27,-57,189,-189,0,0,0,0,0,0,14,-6,15,-10,34,-37
wbbb,CA,-1528963.8779,1955940.4511,4,0,14,-14,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,4,22
wbbb,CA,-2003963.8779,1980940.4511,14,-27,45,-45,0,0,0,0,2,4,37,-42,-1,3,-1,0,-2,326,-273,43,76,-3
wbbb,CA,-1978963.8779,1980940.4511,20,-327,208,-200,79,-69,40,-58,5,81,488,-506,-48,434,336,-27,-552,661,-189,142,90,-136
wbbb,CA,-1953963.8779,1980940.4511,20,-273,212,-196,56,-7,7,-26,-46,40,170,-100,139,261,-228,197,-245,363,-17,4,-69,-71
wbbb,CA,-1928963.8779,1980940.4511,13,-605,185,-185,3,0,-3,0,0,0,0,0,44,243,-219,112,313,259,-88,-26,-638,49
wbbb,CA,-1903963.8779,1980940.4511,15,0,17,-17,0,110,-4,0,49,-155,118,-102,-16,8,60,-68,219,26,-146,95,-3,-160
wbbb,CA,-1878963.8779,1980940.4511,16,0,0,1,42,5,-27,0,44,-65,25,-20,-5,21,-1,-20,14,11,-18,24,61,-81
wbbb,CA,-1853963.8779,1980940.4511,11,0,46,-35,-3,-8,0,0,0,0,0,30,-30,0,6,83,-89,116,65,-14,108,-172
wbbb,CA,-1828963.8779,1980940.4511,16,0,171,-91,-42,1,-29,-10,0,0,0,262,-76,0,-99,66,-92,434,-442,122,189,6
wbbb,CA,-1803963.8779,1980940.4511,19,5,95,14,464,-249,101,-430,256,-256,316,584,-823,170,-40,103,235,32,-82,104,130,-344
wbbb,CA,-1778963.8779,1980940.4511,16,26,-13,3,9,-4,-15,-6,0,0,0,33,-33,8,-7,0,25,9,-8,28,-7,-28
wbbb,CA,-1753963.8779,1980940.4511,6,0,0,0,4,-4,0,0,0,0,0,0,0,1,-1,0,11,-11,14,5,-17,-2
wbbb,CA,-1728963.8779,1980940.4511,10,0,19,-19,1,2,-3,0,0,0,0,5,-5,0,0,5,9,-2,-2,-4,0,-6
wbbb,CA,-1703963.8779,1980940.4511,13,29,-12,-22,116,-66,-35,-15,0,0,0,0,0,0,0,32,37,14,62,-105,98,-56
wbbb,CA,-1678963.8779,1980940.4511,13,-70,11,-11,27,31,-58,0,0,0,0,26,-26,0,5,12,89,136,226,-314,20,-74
wbbb,CA,-1653963.8779,1980940.4511,17,-14,18,-21,158,-67,-63,-28,27,-27,13,-12,-1,0,1,173,-82,104,670,-728,-29,-80
wbbb,CA,-1628963.8779,1980940.4511,17,38,-4,-34,0,15,47,-62,45,-45,1295,-1264,-22,-3,10,449,-229,573,286,-12,49,-457
wbbb,CA,-1603963.8779,1980940.4511,17,14,-14,0,14,-7,2,-9,2,-2,696,-685,-6,-4,6,12,20,239,266,143,-38,-443
wbbb,CA,-1578963.8779,1980940.4511,16,0,0,2,8,18,-18,2,-1,-11,15,-6,-9,0,1,159,-10,128,-23,209,-110,-154
wbbb,CA,-1553963.8779,1980940.4511,10,0,8,-8,0,27,-14,-10,-2,-1,0,0,0,0,0,0,19,-12,11,-4,-6,-8
wbbb,CA,-1528963.8779,1980940.4511,8,0,0,0,0,19,-15,-4,0,0,0,0,0,0,0,0,3,3,-2,-1,-2,2
wbbb,CA,-2003963.8779,2005940.4511,12,-102,15,-15,0,0,0,0,3,-3,137,-137,0,2,30,-29,-3,430,-51,-41,-19,-138
wbbb,CA,-1978963.8779,2005940.4511,22,-488,169,-177,403,29,17,-345,-46,96,850,-363,-595,497,162,-10,-588,1094,-129,5,256,-212
wbbb,CA,-1953963.8779,2005940.4511,22,-179,34,-62,136,34,5,-146,-4,140,72,-137,-4,62,142,-173,47,521,-18,-49,-43,-97
wbbb,CA,-1928963.8779,2005940.4511,19,-227,64,-38,130,67,-81,-145,199,-199,562,-562,11,106,-39,530,-274,150,-315,123,-14,129
wbbb,CA,-1903963.8779,2005940.4511,18,-7,24,-24,10,50,-12,-45,166,-169,4,50,-54,54,58,-48,149,29,-165,26,236,-54
wbbb,CA,-1878963.8779,2005940.4511,15,0,23,-23,0,122,-66,-32,95,-119,0,46,-46,76,-55,123,25,-19,-147,74,14,22
wbbb,CA,-1853963.8779,2005940.4511,10,0,190,-180,-10,0,0,0,0,0,0,41,-41,0,0,1,37,100,-117,-11,3,-1
wbbb,CA,-1828963.8779,2005940.4511,17,0,16,-11,4,109,-57,-61,51,-51,0,34,11,334,-27,-166,-20,65,-200,185,54,-97
wbbb,CA,-1803963.8779,2005940.4511,17,0,62,-59,145,-135,5,26,-43,-1,0,162,-162,81,-5,18,57,-15,16,41,-13,-97
wbbb,CA,-1778963.8779,2005940.4511,8,0,0,10,-10,0,0,0,0,0,0,0,0,0,0,28,-7,-15,26,-7,-18,2
wbbb,CA,-1753963.8779,2005940.4511,11,0,60,-28,-19,-11,-2,0,0,0,0,0,0,0,0,5,59,-30,61,-3,-64,-19
wbbb,CA,-1728963.8779,2005940.4511,18,3,169,-161,489,-21,86,-565,288,-288,0,537,-522,-11,3,258,53,96,18,-72,-28,-25
wbbb,CA,-1703963.8779,2005940.4511,17,54,-337,-81,1009,209,-39,-1099,62,-142,0,685,-685,0,56,280,-5,24,226,-442,88,-80
wbbb,CA,-1678963.8779,2005940.4511,21,0,-219,58,94,208,-199,-102,92,-193,167,-76,-90,3,6,480,-74,-97,166,-264,82,-178
wbbb,CA,-1653963.8779,2005940.4511,20,-6,-166,91,139,102,-56,-83,-208,-72,110,-75,-34,-1,15,305,3,188,103,-181,138,-145
wbbb,CA,-1628963.8779,2005940.4511,21,4,-73,-41,77,-82,204,-92,112,-338,1295,-600,-664,-8,-3,907,70,475,61,47,97,-440
