SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
jpbw,CA,271036.122099999,1205940.4511,4,0,0,0,0,0,0,0,0,9,-1,-8,0,0,0,0,0,0,0,0,104,551
jpbw,CA,296036.122099999,1205940.4511,3,0,0,0,0,0,0,0,0,0,103,-103,0,0,0,0,0,0,0,0,4,270
jpbw,CA,321036.122099999,1205940.4511,4,0,0,0,0,0,0,0,0,1,48,-49,0,0,0,0,0,0,0,0,76,385
jpbw,CA,121036.122099999,1230940.4511,5,0,0,0,0,0,0,0,0,25,174,-199,0,0,0,0,0,0,31,790,-606,-215
jpbw,CA,146036.122099999,1230940.4511,5,0,0,0,0,0,0,0,0,16,176,-192,0,0,0,0,0,0,0,1069,-613,-233
jpbw,CA,171036.122099999,1230940.4511,6,0,0,0,0,0,0,0,0,312,-153,-159,3,-3,0,0,0,0,0,858,-257,-594
jpbw,CA,196036.122099999,1230940.4511,5,0,0,0,0,0,0,0,0,129,46,-175,0,0,0,0,0,0,0,317,301,-583
jpbw,CA,221036.122099999,1230940.4511,5,0,0,0,0,0,0,0,0,186,-123,-63,0,0,0,0,0,0,0,10,591,-169
jpbw,CA,246036.122099999,1230940.4511,4,0,0,0,0,0,0,0,0,261,76,-337,0,0,0,0,0,0,0,0,309,-162
jpbw,CA,271036.122099999,1230940.4511,4,0,0,0,0,0,0,0,0,145,5,-150,0,0,0,0,0,0,0,0,162,23
jpbw,CA,296036.122099999,1230940.4511,3,0,0,0,0,0,0,0,0,0,14,-14,0,0,0,0,0,0,0,0,124,358
jpbw,CA,321036.122099999,1230940.4511,3,0,0,0,0,0,0,0,0,0,67,-67,0,0,0,0,0,0,0,0,59,228
jpbw,CA,71036.1220999993,1255940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,-760,-254
jpbw,CA,96036.1220999993,1255940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,315,40,-589
jpbw,CA,121036.122099999,1255940.4511,6,0,0,0,0,0,0,0,0,0,101,-67,-34,0,0,0,0,0,401,116,-229,-279
jpbw,CA,146036.122099999,1255940.4511,6,0,0,0,0,0,0,0,0,32,376,-408,0,0,0,0,0,0,146,1343,-925,-323
jpbw,CA,171036.122099999,1255940.4511,5,0,0,0,0,0,0,0,0,185,-50,-135,0,0,0,0,0,0,0,1067,-803,-162
jpbw,CA,196036.122099999,1255940.4511,5,0,0,0,0,0,0,0,0,129,-92,-37,0,0,0,0,0,0,0,179,465,-634
jpbw,CA,221036.122099999,1255940.4511,4,0,0,0,0,0,0,0,0,130,-42,-88,0,0,0,0,0,0,0,0,645,-389
jpbw,CA,246036.122099999,1255940.4511,3,0,0,0,0,0,0,0,0,0,37,-37,0,0,0,0,0,0,0,0,112,-52
jpbw,CA,271036.122099999,1255940.4511,3,0,0,0,0,0,0,0,0,0,7,-7,0,0,0,0,0,0,0,0,176,-83
jpbw,CA,96036.1220999993,1280940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,94,100,-204
jpbw,CA,121036.122099999,1280940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,175,-835,-269
jpbw,CA,146036.122099999,1280940.4511,6,0,0,0,0,0,0,0,0,296,41,-337,0,0,0,0,0,0,1836,333,-1725,-287
jpbw,CA,171036.122099999,1280940.4511,8,0,0,0,0,0,0,0,0,820,57,-863,-5,-9,0,0,0,0,1,1231,-780,-126
jpbw,CA,196036.122099999,1280940.4511,5,0,0,0,0,0,0,0,0,248,839,-1068,-19,0,0,0,0,0,0,495,1009,-1504
jpbw,CA,221036.122099999,1280940.4511,5,0,0,0,0,0,0,0,0,0,145,-140,-5,0,0,0,0,0,0,37,1306,-926
jpbw,CA,246036.122099999,1280940.4511,3,0,0,0,0,0,0,0,0,0,31,-31,0,0,0,0,0,0,0,0,290,-265
jpbw,CA,121036.122099999,1305940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,200,226,-745
jpbw,CA,146036.122099999,1305940.4511,5,0,0,0,0,0,0,0,0,0,23,-23,0,0,0,0,0,0,98,1418,-989,-442
jpbw,CA,171036.122099999,1305940.4511,5,0,0,0,0,0,0,0,0,15,222,-237,0,0,0,0,0,0,0,425,322,-737
jpbw,CA,196036.122099999,1305940.4511,4,0,0,0,0,0,0,0,0,4,12,-16,0,0,0,0,0,0,0,53,868,-921
jpbw,CA,446036.122099999,1305940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,-296,-15,0,0,71
jpbw,CA,146036.122099999,1330940.4511,3,0,0,0,0,0,0,0,0,0,0,31,-31,0,0,0,0,0,0,603,-224,-379
jpbw,CA,171036.122099999,1330940.4511,3,0,0,0,0,0,0,0,0,0,0,8,-8,0,0,0,0,0,0,91,311,-402
jpbw,CA,396036.122099999,1330940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,6,39,-20,-25,0,0,0,0,83
jpbw,CA,371036.122099999,1355940.4511,5,0,0,0,0,0,0,0,0,0,0,104,53,140,817,-670,-444,0,0,0,0,0
jpbw,CA,396036.122099999,1355940.4511,6,0,0,0,0,0,0,0,0,0,0,78,41,85,992,-980,-216,0,0,0,0,182
jpbw,CA,371036.122099999,1380940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,533,-343,-190,0,0,0,1,-1
