SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
sb,USA,-1325000,-150000,12,1,1,4,-1,34,-33,81,-22,-65,0,4,-2,-2,5,1,-6,0,0,0,0,0,0,0
sb,USA,-1300000,1150000,4,1,1,-2,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1300000,1125000,3,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0
sb,USA,-1300000,1100000,4,0,1,-1,0,0,0,1,-1,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1300000,0,7,-1,0,1,0,-1,4,-3,-1,3,-3,0,0,0,0,0,0,1,-1,0,0,0,0,0
sb,USA,-1300000,-50000,20,245,-245,4,4,24,-44,-9,57,-33,58,5,-12,99,-14,-124,160,-72,56,44,-246,0,0,0
sb,USA,-1300000,-75000,11,2,1,-3,0,0,0,0,0,2,3,-5,0,1,3,-4,2,12,6,-14,-5,-1,0,0
sb,USA,-1300000,-125000,15,442,-526,249,-235,155,-205,281,537,-809,598,-389,-63,-154,-11,-13,0,0,0,0,0,0,0,0
sb,USA,-1300000,-150000,11,0,1,5,2,23,-25,13,34,-53,1,8,-9,0,1,0,-1,0,0,0,0,0,0,0
sb,USA,-1275000,1175000,4,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,-1,0,3,-3,0,0,0,0
sb,USA,-1275000,1150000,8,1,-5,-1,0,6,-6,0,0,0,0,0,1,0,-1,0,2,-2,3,-3,0,0,0,0
sb,USA,-1275000,1125000,7,-4,-2,0,1,-1,0,1,-1,0,0,0,0,0,1,-1,1,-1,1,-1,0,0,0,0
sb,USA,-1275000,875000,3,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0
sb,USA,-1275000,75000,11,1,-1,7,18,-11,-2,-6,-6,0,0,0,2,7,-7,-2,5,-5,3,-3,0,0,0,0
sb,USA,-1275000,0,4,-41,-4,-12,21,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1275000,-25000,9,-26,0,0,2,3,-3,0,-2,35,-29,-1,-5,0,0,0,0,0,1,-1,0,0,0,0
sb,USA,-1275000,-50000,21,-22,-118,-1,43,27,-37,112,182,-180,307,-219,-4,-15,179,-244,326,-207,264,-473,-105,2,-2,0
sb,USA,-1275000,-75000,18,16,-13,27,3,-34,-5,19,-21,-5,57,-48,-5,-4,-1,0,0,3,102,-70,-16,-19,0,0
sb,USA,-1275000,-125000,5,0,-1,0,0,0,0,3,-3,12,-12,0,0,1,-1,0,0,0,0,0,0,0,0,0
sb,USA,-1250000,1150000,5,40,-51,0,1,-1,0,1,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
sb,USA,-1250000,1125000,4,0,-2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
