SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ftc,USA,150000,895000,11,0,6,-6,2325,2802,-5081,-46,0,0,0,0,0,3,19,18,208,107,-320,-35,0,6,-6,0
ftc,USA,150000,870000,11,0,0,0,1224,1978,-2694,-508,0,0,0,0,0,0,6,23,111,-119,-7,1,-7,0,-8,0
ftc,USA,150000,845000,12,0,42,7,372,2129,1597,-4147,0,0,0,0,0,0,8,153,2531,-2463,-115,-114,13,2,-15,0
ftc,USA,150000,820000,11,0,0,0,94,1147,-1080,-161,0,0,0,0,0,26,-16,31,10,-18,-33,3,0,12,-15,0
ftc,USA,150000,795000,10,0,0,0,10,-6,-4,0,0,0,0,0,0,54,-24,72,307,-387,-12,-10,43,9,-52,0
ftc,USA,150000,770000,14,14,35,45,638,-642,-90,0,0,0,0,0,0,0,13,86,735,-797,-23,-9,11,6,-21,-1
ftc,USA,150000,745000,13,0,47,334,760,-1000,-141,0,0,0,0,9,-9,0,10,180,-17,-126,-5,-42,10,-3,-3,-4
ftc,USA,150000,720000,15,0,28,58,109,-172,-23,0,0,0,45,-6,-23,79,-84,138,-13,-90,-30,-16,1,-1,2,-2
ftc,USA,150000,695000,12,0,10,3,44,-30,-27,0,0,0,69,-24,-45,65,-57,16,190,-108,-106,0,5,-5,0,0
ftc,USA,150000,670000,6,0,0,2,-2,0,0,0,0,0,0,0,0,28,-1,-21,87,-29,-64,0,0,0,0,0
ftc,USA,150000,645000,8,0,18,-18,0,0,0,0,0,0,5,-5,0,4,20,30,34,-51,-18,-19,0,0,0,0
ftc,USA,150000,620000,9,2,3,-5,0,4,-4,0,8,-8,0,0,0,0,11,2,-2,9,-16,-4,0,0,0,0
ftc,USA,175000,1020000,5,0,557,183,-269,-452,47,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,175000,995000,5,0,81,1308,2751,-3786,43,-397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,175000,970000,5,0,218,548,1830,-1153,-996,-447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,175000,945000,5,0,745,-265,4495,-815,-3922,-238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,175000,920000,8,0,258,887,3796,2079,-6427,-593,0,0,0,0,0,0,0,0,43,-13,-26,-4,0,0,0,0
