SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
sb,CA,-1628963.8779,1755940.4511,10,14,-16,-1,0,155,-155,43,-43,0,0,0,1,-1,6,0,-6,0,20,-20,0,3
sb,CA,-1603963.8779,1755940.4511,5,-354,-172,0,0,8,-8,0,0,0,0,1,-1,0,0,0,0,0,53,-53,0,0
sb,CA,-1578963.8779,1755940.4511,9,-20,-88,1,-1,0,0,3,-3,3,-3,0,0,1,0,2,-3,0,1,-1,0,0
sb,CA,-1553963.8779,1755940.4511,6,-10,0,8,-8,0,3,-3,0,0,0,0,0,0,0,0,0,10,-10,5,-5,5
sb,CA,-1328963.8779,1755940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-25,2,4
sb,CA,-2053963.8779,1780940.4511,3,0,0,0,0,0,0,1,2,-3,0,0,0,0,0,0,0,3,-3,0,0,0
sb,CA,-1678963.8779,1780940.4511,11,0,3,-3,0,411,-410,485,-485,0,0,-1,0,0,0,0,1,4,-5,0,14,1
sb,CA,-1653963.8779,1780940.4511,7,-9,0,36,-36,0,2,63,-65,2,-2,0,0,0,0,0,0,0,33,-33,35,-35
sb,CA,-1628963.8779,1780940.4511,8,-83,-39,0,0,0,1,5,-6,0,0,0,1,-1,0,0,0,54,-44,-10,6,-6
sb,CA,-1603963.8779,1780940.4511,7,-444,-60,0,0,0,1,-1,0,0,0,0,0,0,0,54,-54,70,-25,-45,10,-10
sb,CA,-1578963.8779,1780940.4511,8,76,-76,2,-2,0,0,6,-6,0,0,0,0,0,0,65,-64,1,-2,50,-48,-2
sb,CA,-1553963.8779,1780940.4511,4,52,-52,337,-337,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,-25,0
sb,CA,-1778963.8779,1805940.4511,5,0,6,-6,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,5,-4,-1,8
