SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
wbbb,USA,-1600000,1225000,8,0,0,0,0,0,2,1,-1,-2,24,-18,-6,0,5,-5,0,5,-5,0,0,0,9,-9
wbbb,USA,-1600000,1200000,16,-1,-2,16,16,-22,-11,97,-87,16,105,-84,-22,4,-30,0,0,0,0,0,54,-53,-1,0
wbbb,USA,-1600000,1175000,16,-1,-2,0,35,-18,-7,60,-70,9,52,-22,21,-37,-20,19,-9,-5,-8,0,0,0,1,-1
wbbb,USA,-1575000,1250000,8,0,0,0,0,4,-2,0,-2,0,13,-11,-2,0,0,0,0,0,4,-4,1,-1,0,2
wbbb,USA,-1575000,1225000,18,-2,2,-2,1,4,-1,5,-7,2,71,-37,-38,23,-23,2,-2,8,-7,1,1,-3,18,12
wbbb,USA,-1575000,1200000,16,4,-3,0,16,17,-6,55,-39,-3.99999999999999,27,-4,-47,20,-36,0,1,-1,0,0,0,13,-13,2
wbbb,USA,-1575000,1175000,9,0,0,0,0,0,0,45,-34,1,6,-8,-10,10,-9,18,-19,0,0,0,0,0,2,-2
wbbb,USA,-1575000,1150000,4,0,0,0,0,0,14,-14,0,0,40,-40,0,3,-3,16,-16,0,0,0,0,0,0,0
wbbb,USA,-1575000,825000,5,0,0,40,38,-78,0,7,2,3,-12,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1575000,8e+05,5,0,0,1,183,-184,0,15,52,6,-73,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1575000,775000,5,0,0,2,30,-32,0,2,17,-15,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1550000,1250000,11,0,1,0,7,-7,29,-19,6,-17,4,8,-11,-1,0,0,0,0,0,0,0,0,3,-3
wbbb,USA,-1550000,1225000,14,-3,-1,0,4,7,-4,30,-25,-9,29,-19,-13,8,-7,-1,0,0,0,0,12,-12,4,-4
wbbb,USA,-1550000,1200000,19,-2,0,1,15,3,8,16,-24,-13,113,-99,-5,0,-15,-1,0,0,0,0,4,9,-9,-3
wbbb,USA,-1550000,1175000,19,1,2,-3,29,-6,-6,22,-28,-1,118,-102,10,19,-39,3,-12,-7,17,-8,4,-13,6,-6
wbbb,USA,-1550000,1150000,3,0,0,0,0,0,0,0,0,0,0,0,10,-10,1,26,-27,0,0,0,0,0,0,0
wbbb,USA,-1550000,825000,3,0,0,1,2,-3,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1550000,8e+05,3,0,0,0,25,-25,0,0,37,-16,-21,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1550000,775000,4,0,0,0,26,-26,0,61,-14,-32,-15,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1525000,1250000,13,-1,2,2,9,-5,-7,33,34,-66,33,-30,-5,0,0,1,-1,0,0,0,0,0,1,-1
wbbb,USA,-1525000,1225000,16,0,3,0,30,36,87,-116,7,4,72,-41,-81,9,-10,0,0,0,0,0,48,-38,0,35
wbbb,USA,-1525000,1200000,11,0,0,0,2,4,2,-2,2,-7,9,17,-27,10,-10,1,-1,0,0,0,0,0,3,-3
wbbb,USA,-1525000,1175000,8,0,0,0,0,4,5,-9,0,3,-3,0,0,0,1,3,-4,0,2,-1,-1,0,0,3
wbbb,USA,-1525000,1150000,8,0,0,0,0,9,16,-25,0,0,3,-3,7,-7,5,1,-6,0,0,0,1,17,-18,0
wbbb,USA,-1500000,1250000,6,-2,0,0,3,-3,0,0,1,0,3,10,-14,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1500000,1225000,3,-1,0,0,0,0,10,-10,8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1500000,1200000,19,3,-3,0,3,2,5,1,-4,-5,35,-32,12,-9,-4,1,-2,-3,51,-48,-3,35,-24,-1
wbbb,USA,-1500000,1175000,19,0,2,1,1,3,-7,32,-23,-1,-10,22,-22,4,-4,2,3,0,-2,1,-4,0,53,5
wbbb,USA,-1500000,1150000,12,0,0,0,2,14,-16,4,-4,0,6,5,-5,4,-7,-3,7,-7,15,-15,0,0,17,-2
wbbb,USA,-1500000,825000,6,-2,0,0,12,2,-10,-4,10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1500000,8e+05,10,1,13,-3,3,39,-47,-4,13,2,-17,20,-20,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1475000,1225000,18,-5,0,1,-1,4,0,5,14,-18,16,-21,55,-55,3,-3,7,-6,9,-9,98,-98,22,16
wbbb,USA,-1475000,1200000,21,-15,3,2,3,2,50,-32,27,-38,30,-20,-29,19,-6,-10,2,-3,-2,0,2,12,33,-14
wbbb,USA,-1475000,1175000,21,-1,-8,0,13,-11,0,15,9,-22,28,-28,36,-28,-7,0,0,-5,6,34,-34,-2,17,11
wbbb,USA,-1475000,1150000,11,-9,0,4,-4,7,23,-30,10,-10,0,3,-1,-2,16,-12,-4,0,0,16,-16,0,3,-3
wbbb,USA,-1475000,1100000,8,0,0,0,5,-5,0,28,-27,-1,0,5,-5,0,0,0,0,9,-9,0,1,1,-2,52
wbbb,USA,-1475000,1075000,3,0,0,1,-1,0,0,5,-5,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1475000,825000,10,-4,28,81,-84,144,-166,-2,3,-3,-1,66,-66,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1475000,8e+05,9,0,1,20,-13,5,13,-16,-6,-3,-1,18,-18,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1450000,1225000,18,-42,0,2,41,58,183,64,-133,-82,-17,-39,-80,0,0,0,1,-1,6,53,-30,4,-7,-26
wbbb,USA,-1450000,1200000,22,-8,5,43,130,140,229,-23,-282,-141,127,-184,-9,0,-24,5,-9,-7,2,1,33,9,9,47
wbbb,USA,-1450000,1175000,16,1,-1,63,-40,18,-2,-10,-24,-5,13,-13,14,-11,36,-39,1,2,-3,0,1,-1,3,33
