"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73"
"48",1015.19702521235,976.281209488332,957.209485953832,938.416218956173,561.805126356106,1631.33381010755,1625,1473.51620282914,2001.56189012481,2047.10160959343,2043.58753176858,1672.75969583201,1304.31974607456,1693.55395544399,1668.83192682786,1570.03184681076,1520.69063257455,1348.37865601618,1323.82022948737,1690.04437811556,1566.24551076771,1147.27939055838,1637.26143300329,1562.84996080878,1538.0588415272,1808.48693664068,1783.6058981737,1609.54186028199,1163.23901241318,1138.52975367357,1856.07111932706,1831.154007723,1806.23918681884,1781.32675273236,1756.41680702503,1457.73797371133,1159.74135047432,1804.33505757661,1754.45860595228,1628.07401551649,1350.92560861063,1325.94306061761,1176.06334863391,1175.26592735432,1325,275,225,0,1825.1712248444,1800.17360273947,1775.17604760767,1750.17856231871,775.403120963541,226.384628453435,103.077640640442,1875.66654819027,1850.67555233217,1825.68480302598,1775.70408570798,1750.71414000116,1179.24764150708,195.256241897666,506.211418282915,493.0770730829,450,450.693909432999,561.805126356106,475,475.657439761011,965.012953280939,945.05290857179,960.468635614927,884.590300647707
"49",1213.72360939384,1256.23445264011,1277.69323391806,1299.27864601863,1604.8753845704,514.78150704935,493.0770730829,565.685424949238,380.788655293195,381.608438061844,360.555127546399,347.311099736245,626.498204307083,313.249102153542,325.960120260132,388.908729652601,425.73465914816,570.635610525666,592.663479556485,291.547594742265,371.651718682963,743.303437365925,301.039864469807,355.316760088797,375,201.556443707464,206.155281280883,301.039864469807,704.006392016436,728.010988928052,176.776695296637,175,176.776695296637,182.002747232013,190.394327646598,413.823633931171,697.316284049068,152.069063257455,167.705098312484,235.849528301415,480.884601541784,505.593710403917,654.31261641512,651.920240520265,500.62460986252,1550.20159979275,1600.19530058053,1825.1712248444,0,25,50,75,1050,1600,1725,55.9016994374947,35.3553390593274,25,55.9016994374947,79.0569415042095,654.31261641512,1704.58939337308,1600.78105935821,1625,1873.83297014435,1898.18992727282,1590.00786161578,1879.66087366844,1903.94327646598,1185.32695911297,1207.52846757333,1219.11853402366,1308.14754519511
"50",1192.68604418766,1234.90890352285,1256.23445264011,1277.69323391806,1581.13883008419,503.115294937453,480.884601541784,548.292804986533,391.311896062463,395.284707521047,375,335.410196624968,604.669331122391,302.076149339864,313.249102153542,371.651718682963,406.970514902493,548.862460002504,570.635610525666,279.508497187474,353.553390593274,719.809002444399,285.043856274785,336.340601176843,355.316760088797,200,201.556443707464,282.842712474619,680.073525436772,704.006392016436,182.002747232013,176.776695296637,175,176.776695296637,182.002747232013,391.311896062463,673.145600891813,150,158.113883008419,215.058131676066,456.207189772366,480.884601541784,629.483915600709,626.996810199223,475.657439761011,1525.20490426696,1575.19840020234,1800.17360273947,25,0,25,50,1025,1575,1700,79.0569415042095,55.9016994374947,35.3553390593274,35.3553390593274,55.9016994374947,629.483915600709,1679.65770322408,1576.58650254276,1600.78105935821,1849.49317381817,1873.83297014435,1566.04597633658,1855.39753152795,1879.66087366844,1163.23901241318,1185.32695911297,1197.13198938129,1285.73908706238
"51",1171.8041645258,1213.72360939384,1234.90890352285,1256.23445264011,1557.44181271725,492.442890089805,469.707355701398,531.507290636732,403.112887414927,410.030486671418,390.512483795333,325,583.09518948453,292.617497767991,302.076149339864,355.316760088797,388.908729652601,527.375577743225,548.862460002504,269.258240356725,336.340601176843,696.419413859206,270.416345659799,318.198051533946,336.340601176843,201.556443707464,200,265.753645318366,656.220237420334,680.073525436772,190.394327646598,182.002747232013,176.776695296637,175,176.776695296637,369.120576505835,649.037749287358,152.069063257455,152.069063257455,195.256241897666,431.566912540802,456.207189772366,604.669331122391,602.079728939615,450.693909432999,1500.20831886775,1550.20159979275,1775.17604760767,50,25,0,25,1000,1550,1675,103.077640640442,79.0569415042095,55.9016994374947,25,35.3553390593274,604.669331122391,1654.72807433729,1552.417469626,1576.58650254276,1825.1712248444,1849.49317381817,1542.11705132911,1831.154007723,1855.39753152795,1141.27122105133,1163.23901241318,1175.26592735432,1263.42787684933
"52",1151.08644332213,1192.68604418766,1213.72360939384,1234.90890352285,1533.7861650178,482.830197895699,459.619407771256,515.388203202208,416.082924427331,425.73465914816,406.970514902493,316.227766016838,561.805126356106,285.043856274785,292.617497767991,340.036762718386,371.651718682963,506.211418282915,527.375577743225,261.007662722764,320.156211871642,673.145600891813,257.390753524675,301.039864469807,318.198051533946,206.155281280883,201.556443707464,250,632.455532033676,656.220237420334,201.556443707464,190.394327646598,182.002747232013,176.776695296637,175,347.311099736245,625,158.113883008419,150,176.776695296637,406.970514902493,431.566912540802,579.87067523716,577.16981903076,425.73465914816,1475.21184919319,1525.20490426696,1750.17856231871,75,50,25,0,975,1525,1650,127.47548783982,103.077640640442,79.0569415042095,35.3553390593274,25,579.87067523716,1629.80060130066,1528.27517155779,1552.417469626,1800.8678463452,1825.1712248444,1518.2226450689,1806.93109995927,1831.154007723,1119.43065886191,1141.27122105133,1153.52719950593,1241.21915873064
"53",650.480591562884,650.480591562884,651.920240520265,654.31261641512,689.655711206686,917.877987534291,905.883546599672,763.216876123687,1250,1291.55913530895,1285.49601321824,925,583.09518948453,941.076511235936,917.196816392207,822.344210169926,775.403120963541,614.918693812442,592.663479556485,934.07708461347,814.324873745117,430.116263352131,879.275269753449,807.000619578449,783.022988168291,1044.32992871027,1019.80390271856,848.896342317482,425,403.112887414927,1089.1510455396,1064.48344280219,1039.83171715427,1015.19702521235,990.580637807947,697.316284049068,413.823633931171,1035.91746775503,986.470982847443,859.142013871979,579.87067523716,555.090082779363,406.970514902493,403.112887414927,550.567888638631,500.62460986252,550.567888638631,775.403120963541,1050,1025,1000,975,0,550,675,1100.28405423327,1075.29065838033,1050.29757688,1000.31245118713,975.320460156558,406.970514902493,661.910114743686,640.312423743285,660.018939122204,883.883476483184,905.883546599672,654.31261641512,896.172416446746,917.877987534291,550,550.567888638631,575.543221661067,588.430114796991
"54",867.827747885489,835.53874835342,820.060973342836,805.062109405231,505.593710403917,1423.02494707577,1415.31798547182,1264.91106406735,1784.65682975747,1829.10497238403,1824.82875908947,1456.23658792107,1092.01648339208,1475.84721431454,1451.29252737,1353.23686027244,1304.31974607456,1133.85404704486,1109.61705105861,1471.39389695622,1348.37865601618,934.07708461347,1417.96509124872,1343.96800557156,1319.32748019588,1587.64763093074,1562.84996080878,1389.46932315903,946.374661537385,921.954445729289,1634.39591286812,1609.54186028199,1584.69239917405,1559.84774898065,1535.00814330088,1237.43686707646,941.408519188137,1582.12673322967,1532.3592920722,1405.56927968706,1127.49722837797,1102.55385356,952.955927627296,951.314879522022,1100.28405423327,55.9016994374947,25,226.384628453435,1600,1575,1550,1525,550,0,125,1650.18938307093,1625.1922963145,1600.19530058053,1550.20159979275,1525.20490426696,952.955927627296,160.078105935821,403.112887414927,400.780488547035,480.884601541784,493.0770730829,456.207189772366,503.115294937453,514.78150704935,777.817459305202,760.345316287277,778.620575119872,715.017482303754
"55",955.24865872714,919.238815542512,901.734439843572,884.590300647707,538.51648071345,1542.11705132911,1535.00814330088,1384.06105356664,1907.38695602125,1952.24230053546,1948.2363819619,1578.76534038469,1212.69328356349,1598.82769553195,1574.20614914312,1475.84721431454,1426.75330733803,1255.48795294897,1231.10722522451,1594.71784338171,1471.39389695622,1055.04739230046,1541.5090009468,1467.35305908292,1442.65380462535,1711.72427686237,1686.89804078373,1513.27459504216,1068.8779163216,1044.32992871027,1758.72823369616,1733.85408843997,1708.98361607126,1684.11697930993,1659.25435060451,1361.2953390062,1064.48344280219,1706.6048165876,1656.80415257809,1530.11437480994,1252.24797863682,1227.29377086336,1077.61310311262,1076.16216250154,1225.25507548428,176.776695296637,127.47548783982,103.077640640442,1725,1700,1675,1650,675,125,0,1775.17604760767,1750.17856231871,1725.18114990861,1675.1865567751,1650.18938307093,1077.61310311262,127.47548783982,436.606229914325,427.200187265877,436.606229914325,443.001128666734,492.442890089805,460.977222864644,467.038542306735,870.7037383634,851.46931829632,867.827747885489,795.691523141977
"56",1269.35022747861,1311.96417634019,1333.46353530946,1355.08302328677,1660.1957715884,561.805126356106,540.832691319598,618.970920156997,388.104367406501,380.788655293195,357.945526581909,395.284707521047,682.367203197809,360.555127546399,375,442.295150323853,480.234317807464,626.498204307083,648.556088553642,340.036762718386,425.73465914816,798.827265433523,353.553390593274,410.030486671418,430.116263352131,237.170824512628,246.221445044903,355.316760088797,759.111322534449,783.022988168291,201.556443707464,206.155281280883,213.600093632938,223.606797749979,235.849528301415,469.707355701398,752.080447824566,190.394327646598,215.058131676066,291.547594742265,534.438958160799,559.016994374947,707.106781186547,704.006392016436,552.268050859363,1600.78105935821,1650.75740192192,1875.66654819027,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,1100.28405423327,1650.18938307093,1775.17604760767,0,25,50,100,125,701.78344238091,1752.85481429581,1643.35784295448,1667.70800801579,1917.19195700378,1941.64878389476,1631.33381010755,1922.56339297304,1946.95274724375,1218.86217432489,1241.47090179351,1252.24797863682,1342.80490019958
"57",1248.24877328199,1290.59094991403,1311.96417634019,1333.46353530946,1636.49778490531,548.862460002504,527.375577743225,601.040764008565,395.284707521047,391.311896062463,369.120576505835,381.608438061844,660.492240681145,347.311099736245,360.555127546399,424.264068711928,460.977222864644,604.669331122391,626.498204307083,325.960120260132,406.970514902493,775.403120963541,336.340601176843,390.512483795333,410.030486671418,230.488611432322,237.170824512628,336.340601176843,735.272058492637,759.111322534449,200,201.556443707464,206.155281280883,213.600093632938,223.606797749979,447.213595499958,728.010988928052,182.002747232013,201.556443707464,270.416345659799,509.901951359278,534.438958160799,682.367203197809,679.153885360306,527.375577743225,1575.79345093194,1625.76904878891,1850.67555233217,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,1075.29065838033,1625.1922963145,1750.17856231871,25,0,25,75,100,676.849318534044,1727.89611956275,1619.02748586922,1643.35784295448,1892.74932307477,1917.19195700378,1607.21031604454,1898.18992727282,1922.56339297304,1196.34861140054,1218.86217432489,1229.83738762488,1320.03787824441
"58",1227.29377086336,1269.35022747861,1290.59094991403,1311.96417634019,1612.83911162893,536.772763839597,514.78150704935,583.630876496438,403.887360535088,403.112887414927,381.608438061844,369.120576505835,638.846616959032,335.410196624968,347.311099736245,406.970514902493,442.295150323853,583.09518948453,604.669331122391,313.249102153542,388.908729652601,752.080447824566,320.156211871642,371.651718682963,390.512483795333,226.384628453435,230.488611432322,318.198051533946,711.512473537885,735.272058492637,201.556443707464,200,201.556443707464,206.155281280883,213.600093632938,425,704.006392016436,176.776695296637,190.394327646598,250,485.41219597369,509.901951359278,657.647321898295,654.31261641512,502.493781056044,1550.80624192708,1600.78105935821,1825.68480302598,25,35.3553390593274,55.9016994374947,79.0569415042095,1050.29757688,1600.19530058053,1725.18114990861,50,25,0,50,75,651.920240520265,1702.93863659264,1594.71784338171,1619.02748586922,1868.32143915334,1892.74932307477,1583.11401989876,1873.83297014435,1898.18992727282,1173.93568818739,1196.34861140054,1207.52846757333,1297.35307453291
"59",1185.85412256314,1227.29377086336,1248.24877328199,1269.35022747861,1565.64683118512,515.388203202208,492.442890089805,550.567888638631,425,430.116263352131,410.030486671418,348.209706929603,596.343022093828,316.227766016838,325,375,406.970514902493,540.832691319598,561.805126356106,292.617497767991,355.316760088797,705.779710674655,291.547594742265,336.340601176843,353.553390593274,226.384628453435,225,285.043856274785,664.266512779321,687.84082460988,213.600093632938,206.155281280883,201.556443707464,200,201.556443707464,381.608438061844,656.220237420334,176.776695296637,176.776695296637,212.132034355964,436.606229914325,460.977222864644,608.276253029822,604.669331122391,452.769256906871,1500.83310198036,1550.80624192708,1775.70408570798,55.9016994374947,35.3553390593274,25,35.3553390593274,1000.31245118713,1550.20159979275,1675.1865567751,100,75,50,0,25,602.079728939615,1653.02752548165,1546.16460960662,1570.42987745394,1819.51229729288,1843.90889145858,1535.00814330088,1825.1712248444,1849.49317381817,1129.43569980765,1151.6292806281,1163.23901241318,1252.24797863682
"60",1165.38620208067,1206.49285120137,1227.29377086336,1248.24877328199,1542.11705132911,506.211418282915,482.830197895699,535.023363975817,437.321392113398,445.112345369121,425.73465914816,340.036762718386,575.543221661067,309.232921921325,316.227766016838,360.555127546399,390.512483795333,520.21630116712,540.832691319598,285.043856274785,340.036762718386,682.825014187383,279.508497187474,320.156211871642,336.340601176843,230.488611432322,226.384628453435,270.416345659799,640.800280898815,664.266512779321,223.606797749979,213.600093632938,206.155281280883,201.556443707464,200,360.555127546399,632.455532033676,182.002747232013,175,195.256241897666,412.310562561766,436.606229914325,583.630876496438,579.87067523716,427.931069215592,1475.84721431454,1525.81945196671,1750.71414000116,79.0569415042095,55.9016994374947,35.3553390593274,25,975.320460156558,1525.20490426696,1650.18938307093,125,100,75,25,0,577.16981903076,1628.07401551649,1521.92312552244,1546.16460960662,1795.13230710162,1819.51229729288,1511.00132362616,1800.8678463452,1825.1712248444,1107.3617295175,1129.43569980765,1141.27122105133,1229.83738762488
"61",816.241385865725,840.386815698581,853.302408293801,866.746791167986,1047.0195795686,660.018939122204,640.312423743285,536.772763839597,905.883546599672,939.414711402797,929.045208803102,605.18592184551,388.104367406501,610.327780786685,590.021186060297,512.95711321708,477.62432936357,380.788655293195,371.651718682963,596.343022093828,496.23583103198,328.823660949148,540.832691319598,480.234317807464,460.977222864644,682.825014187383,660.018939122204,506.211418282915,276.134025429682,279.508497187474,719.809002444399,696.419413859206,673.145600891813,650,626.996810199223,371.651718682963,251.246890528022,664.266512779321,617.454451761423,492.442890089805,230.488611432322,212.132034355964,150,125,180.277563773199,905.538513813742,955.24865872714,1179.24764150708,654.31261641512,629.483915600709,604.669331122391,579.87067523716,406.970514902493,952.955927627296,1077.61310311262,701.78344238091,676.849318534044,651.920240520265,602.079728939615,577.16981903076,0,1051.18980208143,956.882960450232,980.433577556379,1226.01998352392,1250,951.971638232989,1233.3896383544,1257.22909606802,620.987117418711,637.377439199098,656.220237420334,725
"62",1027.74023955472,995.615387586994,980.114789195633,965.012953280939,649.037749287358,1559.84774898065,1550.80624192708,1402.007489281,1910.00654449141,1952.56241897666,1946.95274724375,1583.11401989876,1226.01998352392,1600.78105935821,1576.58650254276,1480.07601156157,1432.00034916197,1264.91106406735,1241.21915873064,1594.71784338171,1473.51620282914,1068.00046816469,1540.29218007494,1467.35305908292,1443.08696896618,1706.23855307516,1681.70300588421,1510.38074669932,1075.29065838033,1051.48704224065,1750.89262948931,1726.26765016321,1701.65360752416,1677.05098312484,1652.46028696607,1358.53781691935,1068.00046816469,1697.4245196768,1648.10497238495,1520.69063257455,1241.21915873064,1216.55250605964,1068.8779163216,1064.48344280219,1209.33866224478,212.132034355964,180.277563773199,195.256241897666,1704.58939337308,1679.65770322408,1654.72807433729,1629.80060130066,661.910114743686,160.078105935821,127.47548783982,1752.85481429581,1727.89611956275,1702.93863659264,1653.02752548165,1628.07401551649,1051.18980208143,0,313.249102153542,302.076149339864,325,335.410196624968,369.120576505835,348.209706929603,357.945526581909,776.611228350453,755.810822891549,770.146090037468,691.465834296967
"63",1173.93568818739,1152.44305716161,1142.36596587959,1132.75107592092,900.347155268455,1553.22245670091,1539.68340901628,1400.89257261219,1858.0904176062,1894.23467395146,1884.80768249708,1542.92741242095,1220.65556157337,1554.22810423696,1531.74736820404,1442.65380462535,1398.66007306994,1248.24877328199,1227.29377086336,1543.53490404331,1431.12717813617,1070.04672795163,1487.65755468118,1419.94718211629,1397.54248593737,1638.78766165724,1615.54944214035,1454.51882077889,1060.95475869615,1040.43260233424,1676.67826371072,1653.21656173654,1629.80060130066,1606.43238264173,1583.11401989876,1308.14754519511,1047.0195795686,1621.14928368735,1574.20614914312,1448.4905936871,1175.26592735432,1152.44305716161,1017.65662185238,1006.23058987491,1132.75107592092,425,427.931069215592,506.211418282915,1600.78105935821,1576.58650254276,1552.417469626,1528.27517155779,640.312423743285,403.112887414927,436.606229914325,1643.35784295448,1619.02748586922,1594.71784338171,1546.16460960662,1521.92312552244,956.882960450232,313.249102153542,0,25,276.134025429682,301.039864469807,55.9016994374947,279.508497187474,304.138126514911,522.015325445528,498.121471129282,506.211418282915,413.823633931171
"64",1185.32695911297,1162.9703349613,1152.44305716161,1142.36596587959,901.387818865997,1574.20614914312,1560.8491278788,1421.48689758295,1880.99043059767,1917.3549488814,1908.04219030922,1565.24758424985,1241.21915873064,1576.78470312215,1554.22810423696,1464.79520752903,1420.60726451754,1269.35022747861,1248.24877328199,1566.24551076771,1453.44418537486,1090.01146782958,1510.38074669932,1442.43717367517,1419.94718211629,1662.07701385947,1638.78766165724,1477.32867026942,1081.6653826392,1060.95475869615,1700.18381359193,1676.67826371072,1653.21656173654,1629.80060130066,1606.43238264173,1330.64833821713,1068.00046816469,1644.68842033985,1597.65453086705,1471.8186029535,1198.17569663218,1175.26592735432,1039.83171715427,1028.65203057205,1155.96280216969,425.73465914816,425.73465914816,493.0770730829,1625,1600.78105935821,1576.58650254276,1552.417469626,660.018939122204,400.780488547035,427.200187265877,1667.70800801579,1643.35784295448,1619.02748586922,1570.42987745394,1546.16460960662,980.433577556379,302.076149339864,25,0,251.246890528022,276.134025429682,70.7106781186548,254.950975679639,279.508497187474,546.008241696039,522.015325445528,529.740502510427,436.606229914325
"65",1340.00932832574,1310.77267289183,1296.63024798899,1282.81916106675,972.432516938836,1801.73527467272,1789.72763290954,1646.58738000751,2121.61495092771,2159.4270073332,2150.87191622374,1802.25553127186,1466.71401438726,1815.38563396321,1792.34483289349,1700.73513516949,1655.29453572468,1498.54095706457,1476.48230602334,1805.89313083582,1690.59900626967,1311.96417634019,1750.17856231871,1680.77363139716,1657.74696501004,1905.41990122912,1881.82092665588,1717.73833863019,1308.86401127084,1286.95376762337,1944.86503387767,1921.09994534381,1897.36659610103,1873.66619225517,1850,1569.23548264752,1297.11217710728,1889.60974806969,1842.04370197886,1715.55384642978,1439.6180048888,1416.20090382685,1276.95927891221,1267.37918556366,1399.33019691565,527.375577743225,503.115294937453,450,1873.83297014435,1849.49317381817,1825.1712248444,1800.8678463452,883.883476483184,480.884601541784,436.606229914325,1917.19195700378,1892.74932307477,1868.32143915334,1819.51229729288,1795.13230710162,1226.01998352392,325,276.134025429682,251.246890528022,0,25,301.039864469807,25,35.3553390593274,785.015923405379,760.345316287277,764.852927038918,667.083203206317
"66",1355.08302328677,1325.23582806986,1310.77267289183,1296.63024798899,980.433577556379,1823.62962248369,1811.76709319934,1668.27006207029,2144.90675788016,2182.88799529431,2174.42521140645,1825.1712248444,1488.49756466042,1838.47763108502,1815.38563396321,1723.55011531432,1677.98241945498,1520.69063257455,1498.54095706457,1829.10497238403,1713.54894881938,1333.46353530946,1773.41478509682,1703.85592113887,1680.77363139716,1929.05417238604,1905.41990122912,1741.04853464801,1330.88316542062,1308.86401127084,1968.660712261,1944.86503387767,1921.09994534381,1897.36659610103,1873.66619225517,1592.36459392942,1319.32748019588,1913.43931181525,1865.81081570453,1739.25271309261,1463.08748883995,1439.6180048888,1300,1290.59094991403,1423.02494707577,540.832691319598,514.78150704935,450.693909432999,1898.18992727282,1873.83297014435,1849.49317381817,1825.1712248444,905.883546599672,493.0770730829,443.001128666734,1941.64878389476,1917.19195700378,1892.74932307477,1843.90889145858,1819.51229729288,1250,335.410196624968,301.039864469807,276.134025429682,25,0,325.960120260132,35.3553390593274,25,809.706737035082,785.015923405379,789.382670192347,691.465834296967
"67",1208.30459735946,1188.48643240047,1179.24764150708,1170.46999107196,950,1560.64890350136,1546.36670941921,1410.00886522036,1856.23947808466,1891.09756490774,1880.99043059767,1544.34452114805,1230.09146001425,1554.42915567098,1532.3592920722,1445.03460166184,1402.007489281,1255.48795294897,1235.16193270356,1542.92741242095,1432.65487818944,1081.95425041912,1487.02723579631,1420.60726451754,1398.66007306994,1634.77827242718,1611.87003198149,1453.44418537486,1070.04672795163,1050.29757688,1671.26449133583,1648.10497238495,1625,1601.95193436008,1578.96326746381,1308.86401127084,1055.04739230046,1615.54944214035,1569.23548264752,1444.38568256543,1173.93568818739,1151.6292806281,1020.41658159793,1007.78221853732,1129.7123527695,475.657439761011,480.884601541784,561.805126356106,1590.00786161578,1566.04597633658,1542.11705132911,1518.2226450689,654.31261641512,456.207189772366,492.442890089805,1631.33381010755,1607.21031604454,1583.11401989876,1535.00814330088,1511.00132362616,951.971638232989,369.120576505835,55.9016994374947,70.7106781186548,301.039864469807,325.960120260132,0,300,325,485.41219597369,460.977222864644,467.038542306735,371.651718682963
"68",1360.14705087354,1331.35269556943,1317.43121262554,1303.84048104053,996.242942258564,1814.00799336717,1801.73527467272,1659.25435060451,2130.874233736,2168.23661070465,2159.4270073332,1812.45689603919,1479.2312192487,1825.1712248444,1802.25553127186,1711.17649586476,1666.02070815461,1510.38074669932,1488.49756466042,1815.38563396321,1700.73513516949,1325,1759.61643547678,1690.59900626967,1667.70800801579,1913.76592090046,1890.27114457159,1726.99160391705,1320.98448136229,1299.27864601863,1952.72245851785,1929.05417238604,1905.41990122912,1881.82092665588,1858.25859341481,1578.96326746381,1308.86401127084,1897.36659610103,1850,1723.73141759382,1448.4905936871,1425.21928137392,1286.95376762337,1276.95927891221,1407.56882602592,548.862460002504,525.594901040716,475,1879.66087366844,1855.39753152795,1831.154007723,1806.93109995927,896.172416446746,503.115294937453,460.977222864644,1922.56339297304,1898.18992727282,1873.83297014435,1825.1712248444,1800.8678463452,1233.3896383544,348.209706929603,279.508497187474,254.950975679639,25,35.3553390593274,300,0,25,781.424980404389,756.637297521078,760.345316287277,661.910114743686
"69",1375,1345.59466407979,1331.35269556943,1317.43121262554,1004.05428140116,1835.75597506858,1823.62962248369,1680.77363139716,2154.0659228538,2191.60329439431,2182.88799529431,1835.2452152233,1500.83310198036,1848.14095782762,1825.1712248444,1733.85408843997,1688.56447907683,1532.3592920722,1510.38074669932,1838.47763108502,1723.55011531432,1346.29120178363,1782.72964860071,1713.54894881938,1690.59900626967,1937.29837660594,1913.76592090046,1750.17856231871,1342.80490019958,1320.98448136229,1976.42353760524,1952.72245851785,1929.05417238604,1905.41990122912,1881.82092665588,1601.95193436008,1330.88316542062,1921.09994534381,1873.66619225517,1747.31937550066,1471.8186029535,1448.4905936871,1309.81868974297,1300,1431.12717813617,561.805126356106,536.772763839597,475.657439761011,1903.94327646598,1879.66087366844,1855.39753152795,1831.154007723,917.877987534291,514.78150704935,467.038542306735,1946.95274724375,1922.56339297304,1898.18992727282,1849.49317381817,1825.1712248444,1257.22909606802,357.945526581909,304.138126514911,279.508497187474,35.3553390593274,25,325,25,0,806.225774829855,781.424980404389,785.015923405379,686.476510887299
"70",1200.26038841578,1200.26038841578,1201.04121494643,1202.3414656411,1152.44305716161,1280.62484748657,1261.19982556294,1151.08644332213,1500,1525.81945196671,1511.6216457831,1219.88728987559,986.154146165801,1220.91154470748,1202.60134708057,1131.92314226718,1098.29413182444,991.526600752597,977.880360780397,1204.15945787923,1113.83347049727,873.212459828649,1150.27170703273,1096.01551083915,1078.48273050615,1270.08857958805,1250,1114.95515604889,838.525491562421,827.647267862342,1296.63024798899,1275.98001551748,1255.48795294897,1235.16193270356,1215.01028802229,990.580637807947,816.241385865725,1241.21915873064,1200.26038841578,1085.41466730462,849.264387573151,832.541290267336,742.041103982792,721.110255092798,795.691523141977,761.987532706409,795.691523141977,965.012953280939,1185.32695911297,1163.23901241318,1141.27122105133,1119.43065886191,550,777.817459305202,870.7037383634,1218.86217432489,1196.34861140054,1173.93568818739,1129.43569980765,1107.3617295175,620.987117418711,776.611228350453,522.015325445528,546.008241696039,785.015923405379,809.706737035082,485.41219597369,781.424980404389,806.225774829855,0,25,35.3553390593274,127.47548783982
"71",1201.04121494643,1200,1200.26038841578,1201.04121494643,1142.36596587959,1296.38921624642,1277.20397744448,1165.38620208067,1520.07401135603,1546.36670941921,1532.3592920722,1237.94184031399,999.062060134404,1239.45552562405,1220.91154470748,1149.18449345612,1114.95515604889,1005.60926805594,991.526600752597,1222.9574808635,1131.37084989848,883.529852353615,1168.8669727561,1113.83347049727,1096.01551083915,1290.34879005639,1270.08857958805,1133.57840487546,850,838.525491562421,1317.43121262554,1296.63024798899,1275.98001551748,1255.48795294897,1235.16193270356,1007.78221853732,828.02475808396,1261.9429464124,1220.65556157337,1105.10180526502,866.386172558173,849.264387573151,755.810822891549,735.272058492637,813.17279836453,745.821694508815,778.620575119872,945.05290857179,1207.52846757333,1185.32695911297,1163.23901241318,1141.27122105133,550.567888638631,760.345316287277,851.46931829632,1241.47090179351,1218.86217432489,1196.34861140054,1151.6292806281,1129.43569980765,637.377439199098,755.810822891549,498.121471129282,522.015325445528,760.345316287277,785.015923405379,460.977222864644,756.637297521078,781.424980404389,25,0,25,103.077640640442
"72",1226.01998352392,1225,1225.25507548428,1226.01998352392,1165.38620208067,1315.76973669408,1296.38921624642,1185.85412256314,1535.00814330088,1560.64890350136,1546.36670941921,1255.23902106332,1020.41658159793,1256.23445264011,1237.94184031399,1167.26175299288,1133.57840487546,1026.21878758869,1012.42283656583,1239.45552562405,1149.18449345612,906.228448019593,1185.59057013794,1131.37084989848,1113.83347049727,1305.03831361382,1285.00972758964,1150.27170703273,872.13817712562,860.958767886128,1331.35269556943,1310.77267289183,1290.34879005639,1270.08857958805,1250,1025.91422643416,850,1275.98001551748,1235.16193270356,1120.54674155075,884.590300647707,867.827747885489,776.611228350453,755.810822891549,831.038506929733,765.261393250698,797.260935955099,960.468635614927,1219.11853402366,1197.13198938129,1175.26592735432,1153.52719950593,575.543221661067,778.620575119872,867.827747885489,1252.24797863682,1229.83738762488,1207.52846757333,1163.23901241318,1141.27122105133,656.220237420334,770.146090037468,506.211418282915,529.740502510427,764.852927038918,789.382670192347,467.038542306735,760.345316287277,785.015923405379,35.3553390593274,25,0,100
"73",1234.14950471975,1229.07485532819,1227.29377086336,1226.01998352392,1130.5419054595,1380.67012714841,1362.21327258253,1245.49187070812,1615.93626111923,1643.35784295448,1629.80060130066,1328.76822659183,1075.29065838033,1331.58739855858,1312.44047484067,1237.94184031399,1202.08152801713,1085.41466730462,1070.04672795163,1315.76973669408,1220.91154470748,951.971638232989,1261.19982556294,1204.15945787923,1185.59057013794,1386.76782483587,1366.10760923142,1226.01998352392,922.293337284836,908.982948134892,1415.09716980849,1393.96018594506,1372.9530217746,1352.081728299,1331.35269556943,1096.58560997307,901.387818865997,1359.45761243225,1317.43121262554,1200.26038841578,955.24865872714,937.083240699566,835.53874835342,816.241385865725,903.119593409422,707.548584904245,735.272058492637,884.590300647707,1308.14754519511,1285.73908706238,1263.42787684933,1241.21915873064,588.430114796991,715.017482303754,795.691523141977,1342.80490019958,1320.03787824441,1297.35307453291,1252.24797863682,1229.83738762488,725,691.465834296967,413.823633931171,436.606229914325,667.083203206317,691.465834296967,371.651718682963,661.910114743686,686.476510887299,127.47548783982,103.077640640442,100,0
